"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.114487780E1,-2.779434808E-2,4.474584386E-2,2.382372692E-2
3.114700301E1,-7.299833745E-2,1.498145908E-1,2.504545636E-2
3.114912827E1,-5.955931544E-2,2.280052751E-1,1.527161989E-2
3.115125348E1,-2.046396956E-2,9.117157012E-2,1.038470119E-2
3.115337874E1,4.306596518E-2,-1.153007299E-1,2.504545636E-2
3.115550395E1,6.017018110E-2,-1.299614757E-1,2.138026804E-2
3.115762921E1,-3.359756200E-3,-3.100138716E-2,1.893680729E-2
3.115975447E1,-6.078104675E-2,1.107192412E-1,2.626718581E-2
3.116187968E1,-3.023780696E-2,1.950185746E-1,2.626718581E-2
3.116400499E1,2.748891478E-3,-3.711003438E-2,1.404988952E-2
3.116613015E1,4.795288667E-2,-1.299614757E-1,2.138026804E-2
3.116825541E1,5.650499091E-2,-1.556178033E-1,2.504545636E-2
3.117038062E1,2.748891478E-3,-9.453132749E-2,3.237583488E-2
3.117250588E1,-9.132428467E-2,2.023489624E-1,1.160643063E-2
3.117463114E1,-1.108719558E-1,2.829830945E-1,2.138026804E-2
3.117675634E1,-3.268126398E-2,6.673697382E-2,1.038470119E-2
3.117888160E1,1.374445762E-2,-1.385135949E-1,1.527161989E-2
3.118100681E1,2.596175298E-2,-5.177079141E-2,2.748891525E-2
3.118313207E1,-4.856374860E-2,1.053741761E-2,2.626718581E-2
3.118525728E1,-6.811141968E-2,1.937968582E-1,3.481929377E-2
3.118738254E1,-6.811141968E-2,2.499964088E-1,7.941242307E-3
3.118950775E1,8.857538924E-3,-3.466657549E-2,2.504545636E-2
3.119163301E1,6.994401664E-2,-1.715002805E-1,1.893680729E-2
3.119375827E1,7.116574794E-2,-1.629481763E-1,4.214967042E-2
3.119588348E1,-1.435532235E-2,-1.679878100E-3,2.138026804E-2
3.119800874E1,-6.933315098E-2,1.644753367E-1,3.115410358E-2
3.120013395E1,-4.856374860E-2,2.206749022E-1,2.626718581E-2
3.120225921E1,1.374445762E-2,1.542433538E-2,2.015853859E-2
3.120438447E1,4.917461425E-2,-2.276998460E-1,1.893680729E-2
3.120650968E1,4.062250629E-2,-1.055268943E-1,2.626718581E-2
3.120863494E1,-6.200277433E-2,8.872810751E-2,2.260199748E-2
3.121076015E1,-1.023198515E-1,2.438877672E-1,2.138026804E-2
3.121288541E1,-7.055488229E-2,1.828012913E-1,2.260199748E-2
3.121501062E1,1.130099874E-2,3.985892609E-2,2.626718581E-2
3.121713588E1,4.550942779E-2,-1.482874304E-1,1.527161989E-2
3.121926114E1,6.261363626E-2,-1.128572673E-1,3.726275265E-2
3.122138634E1,-7.024944760E-3,-2.122755162E-2,2.504545636E-2
3.122351161E1,-8.155044913E-2,1.656970680E-1,1.038470119E-2
3.122563681E1,-6.078104675E-2,2.365573794E-1,2.382372692E-2
3.122776207E1,1.252272818E-2,-3.711003438E-2,2.015853859E-2
3.122988723E1,8.582650125E-2,-2.631300092E-1,1.893680729E-2
3.123201254E1,5.283980444E-2,-1.311832070E-1,2.015853859E-2
3.123413780E1,-1.069013402E-2,1.985310577E-3,5.192350596E-2
3.123626301E1,-7.299833745E-2,1.510363221E-1,2.015853859E-2
3.123838827E1,-7.910698652E-2,2.377791107E-1,1.282816008E-2
3.124051348E1,-8.246674202E-3,5.650499370E-3,2.871064469E-2
3.124263874E1,5.772672221E-2,-2.509126961E-1,1.160643063E-2
3.124476395E1,1.130099874E-2,-1.018617004E-1,3.726275265E-2
3.124688921E1,-7.299833745E-2,1.522580534E-1,2.504545636E-2
3.124901447E1,-1.084285006E-1,2.157879770E-1,2.993237413E-2
3.125113968E1,-3.878991306E-2,1.974620372E-1,2.382372692E-2
3.125326494E1,3.817904741E-2,-1.348484010E-1,2.993237413E-2
3.125539015E1,8.216131479E-2,-1.873827726E-1,2.748891525E-2
3.125751541E1,3.940077871E-2,-1.165224537E-1,3.604102135E-2
3.125964062E1,-1.802051067E-2,3.619373962E-2,4.337139800E-2
3.126176588E1,-7.422006875E-2,1.901316643E-1,2.138026804E-2
3.126389108E1,-3.145953640E-2,1.143844277E-1,3.604102135E-2
3.126601634E1,3.084867075E-2,-9.697478265E-2,2.626718581E-2
3.126814160E1,6.994401664E-2,-1.739437431E-1,2.993237413E-2
3.127026681E1,1.863137633E-2,-1.311832070E-1,2.748891525E-2
3.127239207E1,-7.910698652E-2,1.253799945E-1,2.504545636E-2
3.127451728E1,-9.865466505E-2,3.049742281E-1,3.115410358E-2
3.127664254E1,-3.268126398E-2,1.253799945E-1,1.771507785E-2
3.127876780E1,2.962694131E-2,-1.397353113E-1,1.771507785E-2
3.128089301E1,8.338304609E-2,-1.690568328E-1,2.748891525E-2
3.128301827E1,1.496618707E-2,-9.330959618E-2,2.993237413E-2
3.128514348E1,-7.055488229E-2,1.547015011E-1,1.771507785E-2
3.128726874E1,-1.010981202E-1,2.182314396E-1,1.893680729E-2
3.128939395E1,-3.390299529E-2,1.620318890E-1,6.719512399E-3
3.129151921E1,4.062250629E-2,-1.287397593E-1,1.527161989E-2
3.129364447E1,1.090393662E-1,-2.716821134E-1,3.604102135E-2
3.129576968E1,4.673115537E-2,-1.776089370E-1,1.893680729E-2
3.129789494E1,-5.345066637E-2,1.058323234E-1,3.359756246E-2
3.130002015E1,-7.788526267E-2,2.487746775E-1,2.382372692E-2
3.130214541E1,1.618791744E-2,2.153298259E-2,3.115410358E-2
3.130427062E1,4.795288667E-2,-1.507308781E-1,4.276053514E-3
3.130639588E1,5.283980444E-2,-2.093739063E-1,2.626718581E-2
3.130852114E1,1.527161920E-3,-6.520981342E-2,2.138026804E-2
3.131064634E1,-1.059850380E-1,1.571449637E-1,2.015853859E-2
3.131277161E1,-1.010981202E-1,2.890917659E-1,1.282816008E-2
3.131489681E1,-3.145953640E-2,8.261945844E-2,2.871064469E-2
3.131702207E1,4.673115537E-2,-1.324049383E-1,1.649334840E-2
3.131914728E1,8.216131479E-2,-2.252563834E-1,2.871064469E-2
3.132127254E1,1.130099874E-2,-9.453132749E-2,3.359756246E-2
3.132339780E1,-5.222893879E-2,1.693622619E-1,3.115410358E-2
3.132552301E1,-5.833758786E-2,1.498145908E-1,2.748891525E-2
3.132764827E1,3.970621154E-3,9.850194305E-2,1.771507785E-2
3.132977348E1,5.406153202E-2,-2.093739063E-1,2.993237413E-2
3.133189874E1,7.849612087E-2,-2.423606068E-1,2.382372692E-2
3.133402395E1,1.007926930E-2,-5.787943676E-2,3.604102135E-2
3.133614921E1,-7.910698652E-2,1.302669197E-1,2.504545636E-2
3.133827447E1,-8.399390429E-2,2.988655865E-1,2.382372692E-2
3.134039968E1,-1.191186346E-2,5.940660089E-2,1.771507785E-2
3.134252494E1,6.017018110E-2,-1.996000707E-1,2.504545636E-2
3.134465015E1,7.116574794E-2,-2.570213675E-1,2.138026804E-2
3.134677541E1,1.252272818E-2,-5.910116807E-2,3.848448023E-2
3.134890062E1,-8.765909821E-2,1.644753367E-1,2.260199748E-2
3.135102588E1,-8.765909821E-2,2.499964088E-1,1.404988952E-2
3.135315114E1,-1.069013402E-2,5.451968312E-2,2.260199748E-2
3.135527634E1,4.673115537E-2,-1.421787739E-1,1.038470119E-2
3.135740161E1,8.216131479E-2,-2.252563834E-1,2.871064469E-2
3.135952681E1,3.940077871E-2,-1.556178033E-1,3.604102135E-2
3.136165207E1,-4.123337194E-2,6.307178736E-2,1.282816008E-2
3.136377728E1,-6.322450191E-2,2.267835438E-1,3.604102135E-2
3.136590254E1,1.527161920E-3,-9.010255337E-3,2.504545636E-2
3.136802780E1,5.161807314E-2,-2.386954129E-1,1.527161989E-2
3.137015301E1,4.550942779E-2,-1.776089370E-1,2.748891525E-2
3.137227827E1,-3.512472659E-2,9.315688163E-3,1.893680729E-2
3.137440348E1,-9.987638891E-2,2.096793354E-1,3.115410358E-2
3.137652869E1,-8.643736690E-2,2.451094985E-1,5.497782957E-3
3.137865395E1,-4.581485875E-3,1.664606482E-2,2.871064469E-2
3.138077921E1,7.238747925E-2,-2.252563834E-1,2.138026804E-2
3.138290447E1,5.894844979E-2,-2.081521749E-1,3.604102135E-2
3.138502968E1,2.748891478E-3,-7.742711157E-2,3.115410358E-2
3.138715494E1,-7.422006875E-2,1.925751269E-1,2.871064469E-2
3.138928015E1,-5.589412898E-2,2.035706937E-1,2.504545636E-2
3.139140541E1,1.618791744E-2,-2.367101051E-2,1.649334840E-2
3.139353067E1,7.238747925E-2,-2.448040545E-1,2.871064469E-2
3.139565588E1,7.605266571E-2,-2.167042792E-1,3.481929377E-2
3.139778114E1,-9.468403645E-3,-2.122755162E-2,2.871064469E-2
3.139990634E1,-7.544180006E-2,1.608101577E-1,2.748891525E-2
3.140203160E1,-6.688969582E-2,1.730274558E-1,9.162971750E-3
3.140415681E1,1.496618707E-2,-2.977965772E-2,3.359756246E-2
3.140628207E1,4.917461425E-2,-2.081521749E-1,1.038470119E-2
3.140840733E1,2.596175298E-2,-1.287397593E-1,3.604102135E-2
3.141053254E1,-2.046396956E-2,1.786779426E-2,3.481929377E-2
3.141265780E1,-8.277218044E-2,1.559232324E-1,1.527161989E-2
3.141478301E1,-6.566796452E-2,2.280052751E-1,2.260199748E-2
3.141690827E1,1.007926930E-2,-4.581485991E-4,2.260199748E-2
3.141903348E1,7.238747925E-2,-2.521344423E-1,1.771507785E-2
3.142115874E1,5.772672221E-2,-2.276998460E-1,2.015853859E-2
3.142328400E1,-2.290742844E-2,4.352411628E-2,2.138026804E-2
3.142540921E1,-6.078104675E-2,1.828012913E-1,3.115410358E-2
3.142753447E1,-2.779434808E-2,8.628465235E-2,7.941242307E-3
3.142965968E1,3.573558852E-2,-5.787943676E-2,2.260199748E-2
3.143178494E1,7.727439702E-2,-2.643517256E-1,3.604102135E-2
3.143391015E1,4.184423760E-2,-2.386954129E-1,1.160643063E-2
3.143603541E1,-7.055488229E-2,1.437059343E-1,2.626718581E-2
3.143816067E1,-1.108719558E-1,2.829830945E-1,1.282816008E-2
3.144028588E1,-7.177661359E-2,1.718057245E-1,1.832594397E-3
3.144241114E1,3.451386094E-2,-7.376192510E-2,1.771507785E-2
3.144453634E1,7.605266571E-2,-2.838993967E-1,1.282816008E-2
3.144666161E1,4.062250629E-2,-1.409570426E-1,4.337139800E-2
3.144878681E1,-4.123337194E-2,1.143844277E-1,2.015853859E-2
3.145091207E1,-6.811141968E-2,1.815795600E-1,2.871064469E-2
3.145303728E1,-5.803215317E-3,1.131627038E-1,1.038470119E-2
3.145516254E1,6.994401664E-2,-2.130390853E-1,3.604102135E-2
3.145728780E1,9.804379940E-2,-2.191477418E-1,2.382372692E-2
3.145941301E1,2.962694131E-2,-1.519526094E-1,2.138026804E-2
3.146153827E1,-1.924224012E-2,4.963276163E-2,3.604102135E-2
3.146366348E1,-7.422006875E-2,1.999054998E-1,9.162971750E-3
3.146578874E1,-3.512472659E-2,1.522580534E-1,2.260199748E-2
3.146791400E1,2.596175298E-2,-1.201876476E-1,1.038470119E-2
3.147003921E1,7.116574794E-2,-1.849393100E-1,2.748891525E-2
3.147216447E1,1.740964688E-2,-1.531743407E-1,2.382372692E-2
3.147428968E1,-5.222893879E-2,9.850194305E-2,2.626718581E-2
3.147641494E1,-8.888082206E-2,2.316704690E-1,2.626718581E-2
3.147854015E1,-4.978547990E-2,1.559232324E-1,5.497782957E-3
3.148066541E1,2.107483521E-2,-6.032289565E-2,1.527161989E-2
3.148279067E1,7.849612087E-2,-1.702785641E-1,3.481929377E-2
3.148491588E1,5.039634556E-2,-2.362519503E-1,2.382372692E-2
3.148704114E1,-3.390299529E-2,1.298087649E-2,1.649334840E-2
3.148916634E1,-6.811141968E-2,2.512181401E-1,3.237583488E-2
3.149129160E1,-2.901607752E-2,8.139773458E-2,1.832594397E-3
3.149341681E1,4.917461425E-2,-1.898262352E-1,2.504545636E-2
3.149554207E1,8.093958348E-2,-2.362519503E-1,1.771507785E-2
3.149766733E1,4.673115537E-2,-1.788306683E-1,4.581485689E-2
3.149979254E1,-7.177661359E-2,1.241582632E-1,6.108647794E-4
3.150191780E1,-1.096502244E-1,3.049742281E-1,2.748891525E-2
3.150404301E1,-2.535088919E-2,1.070540547E-1,-4.276053514E-3
3.150616827E1,4.062250629E-2,-1.934914142E-1,1.527161989E-2
3.150829348E1,6.139190868E-2,-1.947131455E-1,1.038470119E-2
3.151041874E1,3.970621154E-3,-4.810560122E-2,2.626718581E-2
3.151254400E1,-6.078104675E-2,1.217148080E-1,1.527161989E-2
3.151466921E1,-7.422006875E-2,1.693622619E-1,7.941242307E-3
3.151679447E1,-7.024944760E-3,1.253799945E-1,1.893680729E-2
3.151891968E1,7.971785218E-2,-1.996000707E-1,1.649334840E-2
3.152104494E1,9.560033679E-2,-2.802342176E-1,2.260199748E-2
3.152317015E1,3.084867075E-2,-2.367101051E-2,2.871064469E-2
3.152529541E1,-4.245510325E-2,1.021671370E-1,2.015853859E-2
3.152742067E1,-4.856374860E-2,1.999054998E-1,1.893680729E-2
3.152954588E1,1.130099874E-2,7.635809598E-4,7.941242307E-3
3.153167114E1,6.261363626E-2,-1.605047137E-1,1.527161989E-2
3.153379634E1,7.360920310E-2,-1.543960720E-1,2.748891525E-2
3.153592161E1,-1.802051067E-2,-2.901607659E-3,1.160643063E-2
3.153804681E1,-5.833758786E-2,1.498145908E-1,2.626718581E-2
3.154017207E1,-5.589412898E-2,2.402225733E-1,1.832594397E-3
3.154229733E1,5.192350596E-3,2.031125315E-2,1.893680729E-2
3.154442254E1,5.039634556E-2,-1.751654744E-1,-1.160643063E-2
3.154654780E1,6.627883017E-2,-1.140789986E-1,2.993237413E-2
3.154867301E1,-5.803215317E-3,2.886336111E-2,2.015853859E-2
3.155079827E1,-6.688969582E-2,8.261945844E-2,-4.276053514E-3
3.155292353E1,-2.168569900E-2,1.986837685E-1,1.527161989E-2
3.155504874E1,4.550942779E-2,-4.444041103E-2,2.504545636E-2
3.155717400E1,8.582650125E-2,-2.765690386E-1,7.941242307E-3
3.155929921E1,8.216131479E-2,-1.653916389E-1,2.993237413E-2
3.156142447E1,2.229656465E-2,-3.344484791E-2,3.115410358E-2
3.156354968E1,-5.467239767E-2,1.131627038E-1,9.162971750E-3
3.156567494E1,-7.422006875E-2,2.719875574E-1,1.832594397E-3
3.156780020E1,-1.802051067E-2,8.750637621E-2,1.282816008E-2
3.156992541E1,5.894844979E-2,-2.179260105E-1,-1.282816008E-2
3.157205067E1,5.406153202E-2,-1.495091617E-1,1.771507785E-2
3.157417588E1,-3.756818548E-2,7.773254067E-2,1.527161989E-2
3.157630114E1,-6.566796452E-2,2.377791107E-1,1.404988952E-2
3.157842634E1,-2.046396956E-2,8.261945844E-2,1.771507785E-2
3.158055161E1,2.718348242E-2,1.175914705E-2,-1.832594397E-3
3.158267681E1,9.560033679E-2,-2.460257858E-1,2.626718581E-2
3.158480207E1,6.994401664E-2,-1.837175786E-1,7.941242307E-3
3.158692733E1,-2.779434808E-2,6.551524997E-2,1.649334840E-2
3.158905254E1,-6.322450191E-2,2.695440948E-1,1.160643063E-2
3.159117780E1,-1.924224012E-2,1.766926348E-1,4.276053514E-3
3.159330301E1,5.528326333E-2,-1.177441850E-1,7.941242307E-3
3.159542827E1,8.704823256E-2,-2.338084877E-1,-6.108647794E-4
3.159755353E1,7.971785218E-2,-1.116355360E-1,3.604102135E-2
3.159967874E1,-2.901607752E-2,9.728021920E-2,1.832594397E-3
3.160180400E1,-6.688969582E-2,1.937968582E-1,1.038470119E-2
3.160392921E1,-7.024944760E-3,1.608101577E-1,5.497782957E-3
3.160605447E1,5.161807314E-2,-1.079703495E-1,1.038470119E-2
3.160817968E1,7.360920310E-2,-1.678351015E-1,6.108647794E-4
3.161030494E1,2.840521187E-2,-2.367101051E-2,5.497782957E-3
3.161243020E1,-2.046396956E-2,6.673697382E-2,2.626718581E-2
3.161455541E1,-3.390299529E-2,1.583666950E-1,-7.941242307E-3
3.161668067E1,7.635809947E-3,7.895427197E-2,2.382372692E-2
3.161880588E1,7.116574794E-2,-1.666133702E-1,-6.108647794E-4
3.162093114E1,8.949168772E-2,-2.423606068E-1,1.527161989E-2
3.162305634E1,4.795288667E-2,-4.810560122E-2,1.893680729E-2
3.162518160E1,-1.313359290E-2,8.628465235E-2,2.260199748E-2
3.162730686E1,-5.467239767E-2,1.400407553E-1,-6.108647794E-4
3.162943207E1,-1.802051067E-2,1.302669197E-1,1.527161989E-2
3.163155733E1,4.673115537E-2,-8.475748450E-2,-7.941242307E-3
3.163368254E1,5.772672221E-2,-2.044869810E-1,3.054323839E-3
3.163580780E1,1.740964688E-2,-3.100138716E-2,1.038470119E-2
3.163793306E1,-5.345066637E-2,1.302669197E-1,6.719512399E-3
3.164005827E1,-5.589412898E-2,2.817613780E-1,6.719512399E-3
3.164218353E1,-1.313359290E-2,1.542433538E-2,-6.108647794E-4
3.164430874E1,7.727439702E-2,-1.214093715E-1,-6.108647794E-4
3.164643400E1,9.071341902E-2,-2.264781147E-1,2.015853859E-2
3.164855921E1,4.795288667E-2,-6.398808211E-2,1.527161989E-2
3.165068447E1,-4.001164436E-2,1.156061590E-1,3.054323839E-3
3.165280973E1,-5.803215317E-3,2.231183648E-1,2.382372692E-2
3.165493494E1,5.161807314E-2,-2.122755162E-2,6.719512399E-3
3.165706020E1,1.102610901E-1,-2.814559340E-1,6.719512399E-3
3.165918541E1,7.483093441E-2,-1.873827726E-1,5.497782957E-3
3.166131067E1,3.970621154E-3,7.406735420E-2,2.015853859E-2
3.166343588E1,-8.032871783E-2,2.047924101E-1,-1.832594397E-3
3.166556114E1,-4.489856213E-2,2.524398565E-1,1.832594397E-3
3.166768634E1,2.596175298E-2,2.764163166E-2,6.719512399E-3
3.166981161E1,1.004872546E-1,-2.509126961E-1,-3.054323839E-3
3.167193687E1,8.338304609E-2,-1.898262352E-1,7.941242307E-3
3.167406207E1,-1.191186346E-2,8.017600328E-2,9.162971750E-3
3.167618733E1,-5.467239767E-2,1.937968582E-1,-1.832594397E-3
3.167831254E1,-2.779434808E-2,1.718057245E-1,1.160643063E-2
3.168043780E1,4.306596518E-2,-4.581485991E-4,-5.497782957E-3
3.168256306E1,1.127045527E-1,-2.411388755E-1,1.832594397E-3
3.168468827E1,1.041524485E-1,-3.071122766E-1,1.527161989E-2
3.168681353E1,2.107483521E-2,-3.833176568E-2,1.649334840E-2
3.168893874E1,-5.345066637E-2,2.133445293E-1,2.382372692E-2
3.169106400E1,-4.978547990E-2,2.732092738E-1,1.160643063E-2
3.169318926E1,2.229656465E-2,7.635809598E-4,-6.719512399E-3
3.169531447E1,1.029307172E-1,-2.570213675E-1,6.719512399E-3
3.169743973E1,6.750056148E-2,-1.886045039E-1,6.719512399E-3
3.169956494E1,-2.412915789E-2,1.168278903E-1,1.038470119E-2
3.170169020E1,-9.010255337E-2,1.693622619E-1,-6.719512399E-3
3.170381541E1,-2.046396956E-2,2.255618125E-1,1.038470119E-2
3.170594067E1,3.817904741E-2,-6.032289565E-2,6.108647794E-4
3.170806588E1,8.949168772E-2,-2.032652497E-1,-3.054323839E-3
3.171019114E1,1.004872546E-1,-1.947131455E-1,1.282816008E-2
3.171231640E1,1.985310577E-2,-1.878409274E-2,1.038470119E-2
3.171444160E1,-5.467239767E-2,2.084576041E-1,3.054323839E-3
3.171656686E1,-1.557705179E-2,2.182314396E-1,1.404988952E-2
3.171869207E1,4.917461425E-2,5.451968312E-2,-5.497782957E-3
3.172081733E1,9.560033679E-2,-2.961167097E-1,1.832594397E-3
3.172294259E1,1.029307172E-1,-2.142608166E-1,6.719512399E-3
3.172506780E1,3.970621154E-3,2.764163166E-2,3.054323839E-3
3.172719306E1,-7.910698652E-2,2.548833191E-1,-1.832594397E-3
3.172931827E1,-6.811141968E-2,3.208567202E-1,-6.108647794E-4
3.173144353E1,2.962694131E-2,5.696314201E-2,-5.497782957E-3
3.173356874E1,1.090393662E-1,-2.716821134E-1,-6.108647794E-4
3.173569400E1,8.826996386E-2,-2.203694731E-1,4.276053514E-3
3.173781926E1,6.414080039E-3,2.764163166E-2,1.038470119E-2
3.173994447E1,-6.200277433E-2,2.292270064E-1,6.108647794E-4
3.174206973E1,-3.268126398E-2,1.815795600E-1,3.054323839E-3
3.174419494E1,4.184423760E-2,2.397644334E-2,-1.527161989E-2
3.174632020E1,1.053741723E-1,-2.594648004E-1,2.015853859E-2
3.174844541E1,1.200349256E-1,-3.193295598E-1,1.893680729E-2
3.175057067E1,4.428769648E-2,-8.597921580E-2,2.382372692E-2
3.175269593E1,-4.245510325E-2,1.583666950E-1,1.038470119E-2
3.175482114E1,-4.978547990E-2,2.292270064E-1,9.162971750E-3
3.175694640E1,1.130099874E-2,3.207040019E-3,4.276053514E-3
3.175907161E1,5.650499091E-2,-1.910479665E-1,-1.832594397E-3
3.176119687E1,6.139190868E-2,-1.116355360E-1,1.282816008E-2
3.176332207E1,-2.290742844E-2,-2.977965772E-2,1.832594397E-3
3.176544733E1,-5.711585656E-2,1.974620372E-1,1.832594397E-3
3.176757259E1,-3.756818548E-2,2.023489624E-1,7.941242307E-3
3.176969780E1,2.351829410E-2,-5.665770918E-2,3.054323839E-3
3.177182306E1,8.460476995E-2,-2.509126961E-1,-3.054323839E-3
3.177394827E1,8.826996386E-2,-2.313650399E-1,2.260199748E-2
3.177607353E1,-2.412915789E-2,4.596757516E-2,9.162971750E-3
3.177819879E1,-7.544180006E-2,2.377791107E-1,1.038470119E-2
3.178032400E1,-2.168569900E-2,2.206749022E-1,9.162971750E-3
3.178244926E1,4.184423760E-2,-6.276635826E-2,-4.276053514E-3
3.178457447E1,1.041524485E-1,-2.790125012E-1,1.527161989E-2
3.178669973E1,5.894844979E-2,-1.898262352E-1,7.941242307E-3
3.178882494E1,-1.557705179E-2,1.156061590E-1,1.771507785E-2
3.179095020E1,-9.987638891E-2,2.487746775E-1,-1.282816008E-2
3.179307546E1,-2.535088919E-2,2.780961990E-1,4.276053514E-3
3.179520067E1,3.695731983E-2,-7.742711157E-2,-9.162971750E-3
3.179732593E1,1.065959036E-1,-2.179260105E-1,1.832594397E-3
3.179945114E1,6.994401664E-2,-2.093739063E-1,1.160643063E-2
3.180157640E1,5.192350596E-3,3.252854943E-2,1.832594397E-3
3.180370160E1,-6.200277433E-2,2.047924101E-1,9.162971750E-3
3.180582686E1,-2.168569900E-2,1.705839932E-1,-1.282816008E-2
3.180795207E1,4.917461425E-2,-1.030834317E-1,3.054323839E-3
3.181007733E1,1.065959036E-1,-2.741255760E-1,4.276053514E-3
3.181220259E1,6.994401664E-2,-2.179260105E-1,1.038470119E-2
3.181432780E1,3.970621154E-3,5.818486959E-2,1.893680729E-2
3.181645306E1,-5.100720748E-2,2.047924101E-1,7.941242307E-3
3.181857827E1,-1.802051067E-2,1.375972927E-1,1.404988952E-2
3.182070353E1,5.894844979E-2,-1.299614757E-1,4.276053514E-3
3.182282879E1,7.116574794E-2,-2.338084877E-1,1.832594397E-3
3.182495400E1,3.573558852E-2,-7.131846249E-2,1.771507785E-2
3.182707926E1,-6.444623321E-2,9.239330143E-2,-1.038470119E-2
3.182920447E1,-9.743293375E-2,2.829830945E-1,1.832594397E-3
3.183132973E1,-3.023780696E-2,2.109010667E-1,6.108647794E-4
3.183345494E1,3.817904741E-2,-1.421787739E-1,-1.527161989E-2
3.183558020E1,9.560033679E-2,-2.399171442E-1,4.276053514E-3
3.183770546E1,5.894844979E-2,-1.800523996E-1,1.282816008E-2
3.183983067E1,-2.046396956E-2,1.547015011E-1,1.832594397E-3
3.184195593E1,-6.444623321E-2,2.060141414E-1,5.497782957E-3
3.184408119E1,2.596175298E-2,1.559232324E-1,-1.832594397E-3
3.184620640E1,8.216131479E-2,-1.971566081E-1,-3.054323839E-3
3.184833161E1,9.315688163E-2,-2.399171442E-1,-3.054323839E-3
3.185045686E1,3.329212964E-2,-4.199695215E-2,1.771507785E-2
3.185258213E1,-3.634645417E-2,1.754709035E-1,6.108647794E-4
3.185470733E1,-9.865466505E-2,2.341139317E-1,-2.015853859E-2
3.185683254E1,3.054323897E-4,1.876882017E-1,1.160643063E-2
3.185895780E1,7.360920310E-2,-1.556178033E-1,-4.276053514E-3
3.186108306E1,8.826996386E-2,-2.093739063E-1,-1.832594397E-3
3.186320832E1,4.062250629E-2,-5.421425030E-2,1.038470119E-2
3.186533353E1,-4.489856213E-2,1.681405306E-1,-1.038470119E-2
3.186745879E1,-3.512472659E-2,2.243400961E-1,5.497782957E-3
3.186958400E1,1.252272818E-2,1.298087649E-2,-1.160643063E-2
3.187170926E1,6.627883017E-2,-7.009673119E-2,-1.160643063E-2
3.187383447E1,8.460476995E-2,-2.851211429E-1,6.719512399E-3
3.187595973E1,6.872228533E-2,-1.287397593E-1,2.015853859E-2
3.187808499E1,-3.390299529E-2,8.750637621E-2,-5.497782957E-3
3.188021020E1,-7.788526267E-2,2.744309902E-1,6.108647794E-4
3.188233546E1,-4.612028971E-2,1.791360974E-1,-1.832594397E-3
3.188446067E1,4.673115537E-2,-8.720094711E-2,-1.282816008E-2
3.188658593E1,6.139190868E-2,-2.948949635E-1,-1.038470119E-2
3.188871114E1,2.596175298E-2,3.207040019E-3,7.941242307E-3
3.189083640E1,-9.987638891E-2,1.656970680E-1,-1.771507785E-2
3.189296166E1,-6.566796452E-2,3.611738086E-1,4.276053514E-3
3.189508687E1,-9.468403645E-3,-6.566796452E-3,-1.282816008E-2
3.189721213E1,8.582650125E-2,-1.886045039E-1,-1.832594397E-3
3.189933733E1,9.560033679E-2,-3.315468729E-1,1.282816008E-2
3.190146259E1,2.718348242E-2,-7.788525894E-3,1.282816008E-2
3.190358780E1,-8.521563560E-2,2.328922004E-1,-6.108647794E-4
3.190571306E1,-5.100720748E-2,2.328922004E-1,3.054323839E-3
3.190783832E1,3.451386094E-2,4.963276163E-2,7.941242307E-3
3.190996353E1,9.315688163E-2,-2.863428593E-1,-6.108647794E-4
3.191208879E1,7.605266571E-2,-2.167042792E-1,-6.108647794E-4
3.191421400E1,-3.359756200E-3,4.841103405E-2,2.260199748E-2
3.191633926E1,-8.765909821E-2,2.463312149E-1,-1.649334840E-2
3.191846452E1,-8.888082206E-2,2.304487377E-1,-5.497782957E-3
3.192058973E1,2.596175298E-2,6.307178736E-2,1.832594397E-3
3.192271494E1,8.460476995E-2,-2.203694731E-1,-1.038470119E-2
3.192484020E1,6.994401664E-2,-1.886045039E-1,5.497782957E-3
3.192696546E1,-2.535088919E-2,4.230238497E-2,-7.941242307E-3
3.192909067E1,-6.444623321E-2,2.096793354E-1,1.832594397E-3
3.193121593E1,-4.489856213E-2,1.278234571E-1,-9.162971750E-3
3.193334119E1,1.740964688E-2,-4.123337101E-3,-1.282816008E-2
3.193546640E1,7.605266571E-2,-1.739437431E-1,-1.038470119E-2
3.193759166E1,7.971785218E-2,-2.240346521E-1,4.276053514E-3
3.193971686E1,1.130099874E-2,9.315688163E-3,1.832594397E-3
3.194184213E1,-7.177661359E-2,1.754709035E-1,3.054323839E-3
3.194396733E1,-5.833758786E-2,2.170097083E-1,-2.626718581E-2
3.194609259E1,1.496618707E-2,1.298087649E-2,1.160643063E-2
3.194821786E1,8.093958348E-2,-2.093739063E-1,-2.138026804E-2
3.195034306E1,5.039634556E-2,-1.922696829E-1,6.108647794E-4
3.195246832E1,-5.467239767E-2,1.266017258E-1,-1.038470119E-2
3.195459353E1,-1.023198515E-1,2.780961990E-1,-7.941242307E-3
3.195671879E1,-4.001164436E-2,1.632536054E-1,-1.893680729E-2
3.195884400E1,2.474002354E-2,-6.520981342E-2,-1.038470119E-2
3.196096926E1,7.605266571E-2,-1.910479665E-1,-1.771507785E-2
3.196309452E1,7.238747925E-2,-1.409570426E-1,-6.108647794E-4
