"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.524139027E1,5.742774606E-1,7.657032609E-1,1.294038486E1
2.524351553E1,-2.344966233E-1,3.024527788E0,1.448136234E1
2.524564074E1,-1.962114573E0,1.344766378E0,1.202632618E1
2.524776600E1,-1.292124242E-1,3.077169895E0,9.121439934E0
2.524989121E1,-3.613162279E0,4.436293125E0,7.637889862E0
2.525201647E1,-3.713660717E0,1.138983607E0,1.090170002E1
2.525414168E1,-2.392822742E0,2.196611166E0,1.200718403E1
2.525626694E1,-2.340180635E0,1.129412293E0,1.323709488E1
2.525839215E1,-1.411765337E0,2.254039049E0,9.169296265E0
2.526051741E1,-4.273581028E0,-1.100698411E-1,7.106683254E0
2.526264262E1,-3.627519131E0,-2.392822653E-1,5.532206059E0
2.526476788E1,-1.579262972E0,-2.727817893E-1,7.762316704E0
2.526689309E1,-2.397608280E0,8.757730722E-1,1.177747345E1
2.526901835E1,2.201396823E-1,-9.571290575E-3,1.280638695E1
2.527114355E1,-1.210768223E0,3.527020693E0,9.480362892E0
2.527326882E1,-1.938186288E0,2.727817893E-1,7.752745152E0
2.527539402E1,-2.297109663E-1,3.675375462E0,5.728417397E0
2.527751928E1,-1.507478237E0,1.703689694E0,1.123190975E1
2.527964449E1,7.082754970E-1,2.445464849E0,1.331845093E1
2.528176975E1,-6.987041831E-1,2.469393015E0,1.531406498E1
2.528389496E1,-4.307080805E-2,2.699103832E0,1.276331615E1
2.528602022E1,-9.188438654E-1,1.785045743E0,9.212367058E0
2.528814543E1,-4.029513359E0,2.081755638E0,6.460621357E0
2.529027069E1,-3.029313564E0,-1.052841991E-1,7.446464062E0
2.529239590E1,-2.488535643E0,1.282552958E0,1.065284634E1
2.529452116E1,-4.043870449E0,3.206382394E-1,1.313181114E1
2.529664642E1,-1.775474429E0,1.497906923E0,1.184447193E1
2.529877163E1,-2.823530674E0,3.924229145E-1,9.183652878E0
2.530089689E1,-3.421736479E0,8.183453679E-1,4.302295208E0
2.530302210E1,-3.321237803E0,1.923829436E0,7.202396393E0
2.530514736E1,-3.981656790E0,1.124626637E0,1.221296692E1
2.530727256E1,-3.254238665E-1,9.379864931E-1,1.300738430E1
2.530939782E1,-1.373480201E0,2.809173822E0,1.168654537E1
2.531152303E1,-2.746960402E0,1.325623751E0,8.700303078E0
2.531364829E1,-6.987041831E-1,2.569891453E0,7.116254330E0
2.531577350E1,-7.704889178E-1,1.057627559E0,1.015513897E1
2.531789876E1,-9.236295223E-1,1.694118381E0,1.451964760E1
2.532002397E1,-6.939185858E-1,1.564906001E0,1.445264912E1
2.532214923E1,-1.756331801E0,2.545963287E0,1.005942631E1
2.532427444E1,-1.737189293E0,1.062413216E0,7.317251682E0
2.532639970E1,-1.942971945E0,1.990828395E0,6.853044033E0
2.532852491E1,-4.115654945E0,-8.614161611E-2,9.609575272E0
2.533065017E1,-4.163511395E-1,1.249053478E0,1.100219822E1
2.533277538E1,-3.828516304E-1,7.513462901E-1,1.173440266E1
2.533490064E1,-2.057827473E0,2.053041935E0,9.193224907E0
2.533702585E1,-2.512463808E0,5.742774606E-1,9.365508080E0
2.533915111E1,-2.455035925E0,1.517049551E0,8.116454124E0
2.534127632E1,-9.667003751E-1,7.848458290E-1,8.934800148E0
2.534340158E1,-2.474178553E0,2.703889608E0,1.136590767E1
2.534552678E1,-2.660818815E0,1.732403636E0,1.428993702E1
2.534765204E1,1.162911773E0,2.536391973E0,1.068634605E1
2.534977725E1,-1.651047587E0,1.234696507E0,9.174081802E0
2.535190251E1,-1.856830359E0,2.713460922E0,6.781259537E0
2.535402772E1,-1.837687731E0,2.938386202E0,9.695717812E0
2.535615298E1,-3.656233072E0,1.201196909E0,1.351466274E1
2.535827819E1,-9.427721500E-1,1.689332843E0,1.314138222E1
2.536040345E1,-1.804188251E0,1.718046665E0,9.686145782E0
2.536252866E1,-2.541177750E0,2.775674164E-1,8.121239662E0
2.536465392E1,-1.942971945E0,1.593619823E0,7.101897717E0
2.536677913E1,-2.962314367E0,4.115654826E-1,9.150154114E0
2.536890439E1,-3.517449379E0,1.694118381E0,1.170090294E1
2.537102960E1,-1.923829436E0,5.647061467E-1,1.244267750E1
2.537315486E1,-8.470591903E-1,1.550549030E0,1.170090294E1
2.537528007E1,-1.651047587E0,1.837687731E0,1.050449181E1
2.537740532E1,-3.680161238E0,9.667003751E-1,8.518448830E0
2.537953053E1,-2.344966173E0,1.540977836E0,8.283951759E0
2.538165579E1,-1.450050473E0,2.684746981E0,1.104526901E1
2.538378100E1,-2.603390932E0,-6.508477330E-1,1.209332561E1
2.538590626E1,1.339980662E-1,3.168097258E0,9.934999466E0
2.538803147E1,-1.435693622E0,-9.571290575E-3,8.934800148E0
2.539015673E1,-1.124626637E0,1.694118381E0,5.900700569E0
2.539228199E1,-2.555534601E0,2.737389088E0,9.217152596E0
2.539440720E1,-1.536192179E0,1.014556766E0,1.078684425E1
2.539653246E1,-1.052841991E-1,1.368694544E0,1.102612686E1
2.539865767E1,-1.722832322E-1,2.947957516E0,9.968499184E0
2.540078293E1,-1.421336651E0,8.614161611E-1,9.729216576E0
2.540290814E1,-8.662018180E-1,2.502892494E0,7.810173035E0
2.540503340E1,-2.373680115E0,1.560120344E0,7.881958008E0
2.540715861E1,-2.215753794E0,8.039883971E-1,8.662017822E0
2.540928387E1,-2.297109842E0,8.709874153E-1,1.137547874E1
2.541140908E1,-9.284151793E-1,2.589034081E0,1.271067429E1
2.541353434E1,-1.765903115E0,5.264210105E-1,1.246660614E1
2.541565954E1,-3.038884640E0,2.541177750E0,6.637690067E0
2.541778480E1,-3.579662561E0,5.024927258E-1,5.154139996E0
2.541991001E1,-3.086741209E0,2.761317253E0,9.954142570E0
2.542203527E1,-5.838487148E-1,9.188438654E-1,1.416551018E1
2.542416048E1,-2.871387079E-2,2.258824587E0,1.364866066E1
2.542628574E1,-4.929214716E-1,1.698904037E0,9.489934921E0
2.542841095E1,-2.737389088E0,8.901300430E-1,6.561119556E0
2.543053621E1,-2.641676188E0,1.804188251E0,8.293522835E0
2.543266142E1,-2.713460922E0,1.952543259E0,1.467278862E1
2.543478668E1,-1.507478237E0,2.967100143E-1,1.446222019E1
2.543691189E1,2.967100143E-1,1.856830359E0,1.109791183E1
2.543903715E1,-3.574877024E0,1.215553880E0,7.149754047E0
2.544116236E1,-2.158325911E0,1.622333765E0,4.938786030E0
2.544328762E1,-2.737389088E0,2.115255117E0,1.020299530E1
2.544541283E1,-2.388036966E0,1.737189293E0,1.165783215E1
2.544753809E1,-3.684946895E-1,1.339980662E-1,1.145683479E1
2.544966329E1,-8.757730722E-1,2.311466694E0,1.137547874E1
2.545178855E1,-1.689332843E0,5.694918036E-1,8.824729919E0
2.545391382E1,-2.598605394E0,1.521835208E0,7.192824841E0
2.545603902E1,-1.641476393E0,2.416750908E0,6.546762943E0
2.545816423E1,-4.297509670E0,1.220339537E0,1.122233772E1
2.546028949E1,5.742774606E-1,1.282552958E0,9.700503349E0
2.546241470E1,-3.397808075E-1,1.880758643E0,1.161476135E1
2.546453996E1,-9.188438654E-1,1.210768223E0,7.207181931E0
2.546666517E1,-1.148554832E-1,1.727617979E0,7.451249599E0
2.546879043E1,-2.665604353E0,1.478764415E0,8.437092781E0
2.547091564E1,-2.277967215E0,1.679761529E0,1.220818138E1
2.547304090E1,-8.614161611E-1,1.129412293E0,1.344287777E1
2.547516616E1,5.264210105E-1,2.603390932E0,1.060977554E1
2.547729137E1,-3.876372576E-1,2.871387303E-1,7.465606689E0
2.547941658E1,-9.619147182E-1,9.284151793E-1,6.924828529E0
2.548154184E1,-2.091326952E0,1.067198873E0,1.031785107E1
2.548366704E1,-2.488535643E0,1.761117458E0,1.289731407E1
2.548579230E1,5.934200287E-1,6.221338734E-2,1.283031464E1
2.548791751E1,3.062812984E-1,3.062813044E0,1.117926693E1
2.549004277E1,-1.718046665E0,1.435693540E-2,8.274380684E0
2.549216803E1,-1.306481123E0,1.780260086E0,7.752745152E0
2.549429324E1,-2.148754835E0,2.526820660E0,8.585447311E0
2.549641845E1,-2.895315409E0,1.890329838E0,1.029870892E1
2.549854371E1,-3.081955671E0,1.947757602E0,1.187797165E1
2.550066897E1,-1.143769264E0,2.158325911E0,1.096869946E1
2.550279418E1,-1.588834286E0,9.427721500E-1,8.169096947E0
2.550491944E1,-2.450250387E0,2.545963287E0,6.058627129E0
2.550704465E1,-3.148954630E0,2.005185366E0,8.671588898E0
2.550916991E1,-2.665604353E0,2.134397745E0,1.120319557E1
2.551129512E1,-1.081555843E0,-8.662018180E-1,1.261496067E1
2.551342038E1,6.125625968E-1,3.048455954E0,8.858229637E0
2.551554559E1,-2.005185366E0,3.302095234E-1,7.733603001E0
2.551767085E1,-1.052842021E0,2.086541414E0,6.522834301E0
2.551979605E1,-1.229910851E0,9.044869542E-1,1.111226845E1
2.552192132E1,-2.574677229E0,2.321038008E0,1.224646664E1
2.552404652E1,-1.052842021E0,-4.115654826E-1,1.298345566E1
2.552617178E1,1.277767301E0,2.091326952E0,9.561718941E0
2.552829699E1,-3.263810158E0,-8.135596663E-2,8.772088051E0
2.553042225E1,-1.698904037E0,2.057827413E-1,7.293323517E0
2.553254746E1,-2.148754835E0,2.675175667E0,9.628718376E0
2.553467272E1,-3.785445452E0,1.387837172E0,1.223210907E1
2.553679793E1,2.057827413E-1,4.689932466E-1,1.210768223E1
2.553892319E1,-8.614161611E-1,4.115654945E0,1.048534870E1
2.554104840E1,-1.569691658E0,-1.670190215E0,8.102097511E0
2.554317366E1,-1.368694544E0,2.459821701E0,6.551548481E0
2.554529887E1,-3.416950703E0,2.928814888E0,9.217152596E0
2.554742413E1,-1.904686809E0,1.919043779E0,1.291645622E1
2.554954934E1,-3.445664644E-1,7.465606928E-1,1.476850128E1
2.555167460E1,-1.095912814E0,2.464607239E0,1.083948612E1
2.555379980E1,2.105683982E-1,-8.709874153E-1,7.278966427E0
2.555592506E1,-2.244467735E0,3.617947817E0,6.063412666E0
2.555805032E1,-3.397808075E0,1.962114573E0,9.327222824E0
2.556017553E1,-2.167897224E0,3.254238665E-1,1.316530991E1
2.556230079E1,2.105683982E-1,1.229910851E0,1.237567902E1
2.556442600E1,-7.274180651E-1,1.622333765E0,1.006421185E1
2.556655126E1,-1.473978758E0,1.488335729E0,7.781459332E0
2.556867647E1,-1.234696507E0,2.799602509E0,6.857829571E0
2.557080173E1,-3.072384357E0,1.000199914E0,1.007856941E1
2.557292694E1,-2.536391973E0,2.517249346E0,1.255274773E1
2.557505220E1,-2.651247501E0,9.140582681E-1,1.374915886E1
2.557717741E1,3.732803464E-1,1.095912814E0,1.018385315E1
2.557930267E1,-7.322037220E-1,1.119840980E0,7.178467751E0
2.558142788E1,-3.881158352E0,1.148554921E0,5.541777134E0
2.558355314E1,-1.603191137E0,1.655833244E0,8.786444664E0
2.558567835E1,-1.765903115E0,2.924029350E0,1.446222019E1
2.558780361E1,-6.269195080E-1,-2.392822690E-2,1.445743465E1
2.558992882E1,4.689932466E-1,2.689532757E0,1.037049294E1
2.559205408E1,-9.427721500E-1,2.009970993E-1,6.762116909E0
2.559417765E1,-1.722832322E0,9.858429432E-1,5.714060307E0
2.559630291E1,-1.521835208E0,3.110669374E0,9.083154678E0
2.559842812E1,-3.038884640E0,2.526820660E0,1.418465233E1
2.560055338E1,-9.092726111E-1,-6.221338734E-2,1.280160141E1
2.560267858E1,6.652047038E-1,3.775874138E0,7.992027760E0
2.560480384E1,-3.359523058E0,-9.332008362E-1,6.738188744E0
2.560692905E1,-2.785245657E0,1.148554921E0,5.474778175E0
2.560905431E1,-1.454836130E0,3.110669374E0,8.044670105E0
2.561117952E1,-4.067798615E0,4.067798555E-1,1.180140114E1
2.561330478E1,-1.249053478E0,1.780260086E0,1.186840057E1
2.561542999E1,2.249253243E-1,1.727617979E0,1.183968639E1
2.561755525E1,-2.206182480E0,1.028913736E0,7.226324558E0
2.561968046E1,-8.231309652E-1,2.019542217E0,5.245067120E0
2.562180572E1,-1.478764415E0,1.713261008E0,7.125825882E0
2.562393093E1,-2.995813847E0,1.402194023E0,1.238525009E1
2.562605619E1,1.440479279E0,5.647061467E-1,1.254796219E1
2.562818140E1,2.029113531E0,1.493121386E0,1.105005455E1
2.563030666E1,-1.450050473E0,1.818545222E0,8.757730484E0
2.563243186E1,-1.019342422E0,1.713261008E0,7.623532772E0
2.563455713E1,-6.460621357E-1,1.981257200E0,9.939785004E0
2.563668233E1,-2.603390932E0,1.359123230E0,1.172961617E1
2.563880759E1,-7.752745152E-1,1.196411371E0,1.007856941E1
2.564093312E1,1.818545163E-1,1.148554921E0,1.165304661E1
2.564305806E1,-2.148754835E0,-1.483550072E-1,1.009771156E1
2.564518327E1,-1.177268744E0,1.282552958E0,6.494120598E0
2.564730853E1,-2.507678032E0,2.967100143E0,7.848458290E0
2.564943379E1,-3.646661758E0,1.895115495E0,1.151426220E1
2.565155900E1,-3.158525825E-1,9.379864931E-1,1.191625690E1
2.565368426E1,9.332008362E-1,2.766103029E0,1.037049294E1
2.565580947E1,-2.794816732E0,1.129412293E0,7.226324558E0
2.565793473E1,-1.363908887E0,2.756531715E0,6.125626087E0
2.566005994E1,-1.205982566E0,3.163311481E0,1.049970531E1
2.566218520E1,-4.479363918E0,2.402393818E0,1.289731407E1
2.566431041E1,-1.722832322E-1,1.019342422E0,1.368694592E1
2.566643567E1,4.163511395E-1,2.153540373E0,1.187318611E1
2.566856088E1,-1.555334687E0,4.450650215E-1,6.522834301E0
2.567068614E1,-2.129612207E0,7.178468108E-1,6.896114826E0
2.567281134E1,-2.163111687E0,1.325623751E0,1.047577763E1
2.567493661E1,-3.646661758E0,1.607976794E0,1.321316624E1
2.567706181E1,-1.191625714E0,5.216353536E-1,1.171525955E1
2.567918707E1,8.039883971E-1,2.402393818E0,1.034177971E1
2.568131228E1,-1.732403636E0,1.335195065E0,6.666403770E0
2.568343754E1,-2.115255117E0,1.182054400E0,8.255238533E0
2.568556275E1,-1.751546144E0,2.732603550E0,1.012642574E1
2.568768801E1,-2.292324066E0,1.770688772E0,1.023170948E1
2.568981322E1,-9.188438654E-1,-1.435693540E-2,1.080120182E1
2.569193848E1,8.422735929E-1,2.062613010E0,9.963713646E0
2.569406369E1,-7.752745152E-1,3.110669553E-1,7.618747234E0
2.569618895E1,-1.115055323E0,1.191625714E0,6.575476646E0
2.569831416E1,-2.325823545E0,2.857030153E0,8.121239662E0
2.570043942E1,-1.928615093E0,8.997012973E-1,1.087298584E1
2.570256463E1,-4.115654826E-1,1.631905079E0,1.328495121E1
2.570468989E1,3.397808075E-1,1.765903115E0,9.801001549E0
2.570681515E1,-1.244267747E-1,8.327022791E-1,6.120840549E0
2.570894036E1,-9.762716293E-1,2.344966173E0,8.417949677E0
2.571106562E1,-1.148554921E0,2.852244616E0,9.748359680E0
2.571319082E1,-2.785245657E0,4.594219327E-1,1.189232826E1
2.571531608E1,-4.785645381E-2,2.153540403E-1,1.255753326E1
2.571744129E1,7.226324677E-1,1.435693622E0,1.049970531E1
2.571956655E1,-2.115255117E0,-2.775674164E-1,9.504291534E0
2.572169176E1,-6.077769399E-1,1.392622828E0,7.666603565E0
2.572381702E1,-2.670390129E0,1.316052437E0,8.126026154E0
2.572594223E1,-3.900300980E0,2.560320139E0,1.080598736E1
2.572806749E1,-1.244267821E0,7.178468108E-1,1.465364552E1
2.573019270E1,-9.427721500E-1,2.675175667E0,1.070070267E1
2.573231796E1,-1.411765337E0,1.612762451E0,7.546962738E0
2.573444317E1,-1.464407444E0,1.698904037E0,6.513263226E0
2.573656843E1,-2.574677229E0,2.014756680E0,8.681160927E0
2.573869364E1,-1.172483087E0,1.713261008E0,1.363430309E1
2.574081890E1,7.034898400E-1,5.599204898E-1,1.337109280E1
2.574294411E1,7.369893789E-1,2.177468538E0,1.089212894E1
2.574506937E1,-4.689932466E-1,1.708475351E0,8.652446747E0
2.574719457E1,-3.110669553E-1,1.536192179E0,6.843472958E0
2.574931983E1,-1.818545222E0,3.244667530E0,8.102097511E0
2.575144504E1,-2.962314367E0,2.474178553E0,1.121276665E1
2.575357030E1,-1.320838094E0,9.044869542E-1,1.268196011E1
2.575569551E1,-1.301695466E0,3.148954630E0,1.083470058E1
2.575782077E1,-2.603390932E0,8.709874153E-1,9.044869423E0
2.575994598E1,-1.646261930E0,2.431107759E0,5.915057659E0
2.576207124E1,-2.904886723E0,1.847259045E0,7.350750923E0
2.576419645E1,-3.799802303E0,7.704889178E-1,1.040877819E1
2.576632176E1,-7.609176040E-1,7.130611539E-1,1.115055370E1
2.576844692E1,5.599204898E-1,1.607976794E0,8.733802795E0
2.577057218E1,-1.670190215E0,1.890329838E0,6.790830612E0
2.577269744E1,-2.416750908E0,1.555334687E0,8.102097511E0
2.577482265E1,-1.540977836E0,2.651247501E0,1.077727318E1
2.577694786E1,-2.196611166E0,2.766103029E0,1.459621811E1
2.577907312E1,1.129412293E0,4.163511395E-1,1.418943787E1
2.578119838E1,1.435693622E0,2.263610125E0,9.537791252E0
2.578332358E1,-1.440479279E0,-2.871387079E-2,6.580262184E0
2.578544884E1,-9.092726111E-1,1.210768223E0,7.288537979E0
2.578757405E1,-2.201396942E0,2.153540373E0,9.485149384E0
2.578969926E1,-3.393022537E0,1.320838094E0,1.280160141E1
2.579182452E1,8.039883971E-1,-3.206382394E-1,1.231346512E1
2.579394978E1,-4.259224236E-1,2.531606436E0,9.016156197E0
2.579607499E1,-1.799402595E0,-5.216353536E-1,7.355536938E0
2.579820025E1,-3.637090325E-1,2.244467735E0,7.613961697E0
2.580032546E1,-2.636890650E0,2.924029350E0,1.057627583E1
2.580245072E1,-3.359523058E0,2.919243574E0,1.296431351E1
2.580457593E1,-9.571290612E-1,6.652047038E-1,1.233739376E1
2.580670119E1,-1.019342422E0,2.431107759E0,7.302894592E0
2.580882640E1,-1.469193101E0,1.014556766E0,5.895915031E0
2.581095166E1,-4.689932466E-1,1.866401672E0,9.135796547E0
2.581307687E1,-1.837687731E0,2.971885681E0,1.161476135E1
2.581520213E1,-2.254039049E0,1.957328916E0,1.287817192E1
2.581732733E1,9.475577474E-1,7.704889178E-1,1.202154064E1
2.581945259E1,2.584248483E-1,2.311466694E0,9.762716293E0
2.582157780E1,-1.507478237E0,3.732803464E-1,8.078168869E0
2.582370306E1,-9.427721500E-1,2.531606436E0,1.003071213E1
2.582582827E1,-1.048056364E0,1.311266780E0,1.032742214E1
2.582795353E1,-3.503092289E0,2.919243574E0,1.210768223E1
2.583007879E1,-5.455635786E-1,-9.379864931E-1,1.252403355E1
2.583220400E1,-9.284151793E-1,1.837687731E0,9.399007797E0
2.583432926E1,-2.986242771E0,3.637090325E-1,7.709674358E0
2.583645447E1,-2.364108801E0,1.287338614E0,8.992227554E0
2.583857968E1,-3.842873096E0,2.866601467E0,1.119841003E1
2.584070494E1,-2.416750908E0,1.497906923E0,1.293081379E1
2.584283020E1,4.929214716E-1,1.517049551E0,1.093519974E1
2.584495541E1,-1.627119333E-1,2.627319336E0,8.652446747E0
2.584708067E1,-7.417750359E-1,1.253839016E0,7.513463020E0
2.584920588E1,-7.178468257E-2,1.411765337E0,8.580661774E0
2.585133114E1,-1.177268744E0,2.498106956E0,1.030827999E1
2.585345634E1,-3.096312523E0,2.081755638E0,1.377308750E1
2.585558160E1,-1.387837082E-1,1.627119333E-1,1.407936859E1
2.585770681E1,1.052842021E0,2.368894339E0,1.046142101E1
2.585983207E1,-1.502692580E0,2.009970993E-1,6.092126369E0
2.586195728E1,-1.832902193E0,2.522035122E0,6.876972198E0
2.586408254E1,-2.158325911E0,1.694118381E0,9.614361763E0
2.586620775E1,-3.096312523E0,1.086341500E0,1.206939697E1
2.586833301E1,-9.284151793E-1,1.033699393E0,1.164826107E1
2.587045822E1,-1.579262972E0,2.096112728E0,8.240880966E0
2.587258348E1,-2.282752752E0,1.086341500E0,5.680561066E0
2.587470869E1,-2.129612207E0,1.450050473E0,8.566305161E0
2.587683395E1,-9.619147182E-1,1.981257200E0,1.157169056E1
2.587895916E1,-3.728017569E0,2.081755638E0,1.448136234E1
2.588108442E1,1.708475351E0,3.780659735E-1,1.175833035E1
2.588320963E1,-5.120640397E-1,2.694318295E0,9.556933403E0
2.588533489E1,-1.909472466E0,9.284151793E-1,6.675975323E0
2.588746015E1,-1.947757602E0,8.757730722E-1,1.060020447E1
2.588958536E1,5.742774159E-2,2.981456995E0,1.010249710E1
2.589171056E1,-2.359323025E0,1.722832322E0,1.437607861E1
2.589383582E1,-7.609176040E-1,4.307080805E-1,1.218903828E1
2.589596108E1,8.279166222E-1,2.364108801E0,1.050449181E1
2.589808629E1,-1.971685886E0,5.072783828E-1,7.599604607E0
2.590021155E1,-1.521835208E0,8.662018180E-1,8.331808090E0
2.590233676E1,-2.632104874E0,3.440878868E0,9.628718376E0
2.590446197E1,-3.144168854E0,1.842473388E0,1.212682533E1
2.590658723E1,-2.632105052E-1,1.344766378E0,1.158604717E1
2.590871249E1,7.992027402E-1,1.962114573E0,8.934800148E0
2.591083770E1,-1.732403636E0,1.024128079E0,6.757331371E0
2.591296296E1,-2.823530674E0,2.952743053E0,8.848658562E0
2.591508817E1,-1.430907965E0,1.296909928E0,1.194975662E1
2.591721343E1,-1.727617979E0,2.565105915E0,1.233260822E1
2.591933864E1,-1.004985496E-1,7.944171429E-1,1.172004509E1
2.592146390E1,1.182054400E0,1.531406522E0,8.776873589E0
2.592358910E1,-1.698904037E0,2.354537487E0,7.456035137E0
2.592571436E1,-1.952543259E0,7.417750359E-1,7.695317745E0
2.592783957E1,-2.392822742E0,2.656033039E0,1.064327526E1
2.592996483E1,-1.521835208E0,1.392622828E0,1.322752380E1
2.593209004E1,1.004985496E-1,1.359123230E0,1.356251907E1
2.593421530E1,2.727817893E-1,1.234696507E0,1.009292603E1
2.593634051E1,-9.236295223E-1,1.239482164E0,8.226524353E0
2.593846577E1,-3.096312523E0,3.541377485E-1,8.834300995E0
2.594059098E1,-1.430907965E0,7.896314859E-1,1.068634605E1
2.594271624E1,-2.244467735E0,2.230110645E0,1.137069321E1
2.594484145E1,-1.043270707E0,-7.034898400E-1,1.069591713E1
2.594696671E1,-2.134397745E0,1.890329838E0,9.887143135E0
2.594909192E1,-1.325623751E0,4.737788737E-1,7.202396393E0
2.595121718E1,-1.813759565E0,2.392822742E0,8.939585686E0
2.595334239E1,-2.790031195E0,1.804188251E0,1.125583744E1
2.595546765E1,-1.119840980E0,1.459621787E0,1.098305607E1
2.595759291E1,3.254238665E-1,9.858429432E-1,1.026999474E1
2.595971812E1,8.805587292E-1,1.875972986E0,9.863214493E0
2.596184332E1,1.627119333E-1,2.282752752E0,8.355736732E0
2.596396858E1,-2.277967215E0,3.297309637E0,1.068634605E1
2.596609379E1,-1.674975872E0,6.843472719E-1,1.145204926E1
2.596821905E1,-2.641676188E0,7.848458290E-1,1.079162979E1
2.597034431E1,-6.221338734E-2,1.263410330E0,8.384450912E0
2.597246952E1,-5.216353536E-1,6.891329288E-1,1.091605663E1
2.597459478E1,-6.221338734E-2,1.282552958E0,9.600004196E0
2.597671999E1,-2.282752752E0,1.038485050E0,9.848857880E0
2.597884525E1,-3.699303865E0,1.674975872E0,9.159725189E0
2.598097046E1,-1.718046665E0,1.325623751E0,1.121276665E1
2.598309572E1,8.183453679E-1,1.866401672E0,1.101655579E1
2.598522093E1,-7.609176040E-1,1.335195065E0,1.043270683E1
2.598734619E1,4.546363056E-1,1.497906923E0,8.427521706E0
2.598947140E1,-1.698904037E0,1.756331801E0,8.973084450E0
2.599159666E1,-2.708675146E0,2.761317253E0,1.122233772E1
2.599372186E1,-1.229910851E0,1.478764415E0,1.389751434E1
2.599584713E1,1.627119422E0,2.091326952E0,1.069591713E1
2.599797233E1,-1.115055323E0,1.469193101E0,1.027956581E1
2.600009759E1,1.201196909E0,8.135597110E-1,6.857829571E0
2.600222280E1,-2.411965132E0,2.574677229E0,1.004985523E1
2.600434806E1,-1.861616015E0,2.115255117E0,1.084905815E1
2.600647327E1,-2.478964329E0,1.186840057E0,1.179183006E1
2.600859853E1,-1.196411371E0,4.019941986E-1,9.020941734E0
2.601072374E1,-4.211367965E-1,8.901300430E-1,8.748159409E0
2.601284900E1,-1.966900229E0,6.077769399E-1,7.226324558E0
2.601497421E1,-1.895115495E0,2.813959360E0,8.145168304E0
2.601709947E1,-3.182454109E0,1.383051515E0,1.200718403E1
2.601922473E1,-2.603390932E0,8.327022791E-1,1.169133186E1
2.602134994E1,-1.316052437E0,1.201196909E0,1.021256733E1
2.602347520E1,4.785645381E-2,2.407179594E0,7.499105930E0
2.602560041E1,-1.454836130E0,1.435693622E0,8.484949112E0
2.602772567E1,-9.284151793E-1,1.277767301E0,9.073583603E0
2.602985088E1,-2.502892494E0,2.301895380E0,1.323230934E1
2.603197614E1,-1.426122308E0,-1.148554832E-1,1.231825066E1
2.603410134E1,4.929214716E-1,6.364908218E-1,1.082034397E1
2.603622661E1,-9.427721500E-1,9.332008362E-1,7.977670670E0
2.603835181E1,-8.757730722E-1,6.173482537E-1,8.867800713E0
2.604047707E1,-1.320838094E0,1.775474429E0,1.011685371E1
2.604260228E1,-1.981257200E0,2.048256159E0,1.159561825E1
2.604472754E1,-1.454836130E0,1.052841991E-1,1.234217930E1
2.604685275E1,1.268195987E0,1.445264935E0,8.848658562E0
2.604897801E1,-9.667003751E-1,1.282552958E0,8.982656479E0
2.605110322E1,-1.459621787E0,9.044869542E-1,7.776673794E0
2.605322848E1,-2.603390932E0,2.402393818E0,8.695517540E0
2.605535369E1,-1.588834286E0,2.469393015E0,9.643074989E0
2.605747895E1,-2.019542217E0,1.387837172E0,1.226082325E1
2.605960416E1,-1.038485050E0,7.944171429E-1,1.161954689E1
2.606172942E1,1.445264935E0,7.178468257E-2,9.322437286E0
2.606385463E1,-1.483550072E-1,2.507678032E0,7.738388538E0
2.606597989E1,-9.284151793E-1,2.354537487E0,9.102297783E0
2.606810509E1,-1.852044702E0,2.632104874E0,1.213639641E1
2.607023036E1,-1.158126116E0,1.966900229E0,1.393101311E1
2.607235556E1,6.173482537E-1,2.143969059E0,1.186840057E1
2.607448082E1,-5.120640397E-1,1.177268744E0,7.350750923E0
2.607660608E1,-9.475577474E-1,1.536192179E0,5.139782906E0
2.607873129E1,-1.875972986E0,6.317051649E-1,8.427521706E0
2.608085650E1,-3.354737282E0,1.493121386E0,1.348594856E1
2.608298176E1,-2.517249346E0,1.239482164E0,1.435693550E1
2.608510702E1,-1.962114573E-1,1.713261008E0,1.000199890E1
2.608723223E1,-2.507678032E0,6.556333899E-1,6.800402164E0
2.608935749E1,-1.732403636E0,1.536192179E0,4.646861553E0
2.609148270E1,-1.569691658E0,2.565105915E0,7.594819069E0
2.609360796E1,-1.296909928E0,1.167697430E0,1.332802200E1
2.609573317E1,-4.450650215E-1,1.196411371E0,1.434736443E1
2.609785843E1,-7.082754970E-1,1.105484009E0,1.156211948E1
2.609998364E1,-5.072783828E-1,4.259224236E-1,8.925228119E0
2.610210890E1,-1.196411371E0,1.607976794E0,5.570491314E0
2.610423411E1,-4.785645306E-1,2.096112728E0,7.427321434E0
2.610635937E1,-1.287338614E0,2.770888567E0,1.038485050E1
2.610848452E1,-2.124826431E0,9.523434043E-1,1.294038486E1
2.611060983E1,1.292124271E0,1.899901152E0,9.973284721E0
2.611273504E1,-5.838487148E-1,5.503492355E-1,7.527820110E0
2.611486030E1,-1.904686809E0,2.081755638E0,5.240281582E0
2.611698551E1,-5.694918036E-1,2.799602509E0,9.576076508E0
2.611911077E1,-1.995614052E0,6.125625968E-1,1.194018459E1
2.612123598E1,-1.416550994E0,3.302095234E-1,1.172004509E1
