"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.851556074E1,-3.207040019E-3,-3.481929377E-2,-1.366809905E-1
1.851768589E1,-6.872228812E-3,-2.382372692E-2,-1.379027218E-1
1.851981100E1,-1.053741761E-2,-1.649334840E-2,-1.391244531E-1
1.852193615E1,-9.315688163E-3,-3.359756246E-2,-1.342375278E-1
1.852406126E1,-6.872228812E-3,-4.581485689E-2,-1.366809905E-1
1.852618641E1,-1.420260593E-2,-3.726275265E-2,-1.403461844E-1
1.852831152E1,-2.031125315E-2,-2.015853859E-2,-1.379027218E-1
1.853043662E1,-1.542433538E-2,-1.038470119E-2,-1.330158114E-1
1.853256178E1,-4.428769462E-3,-3.970621154E-2,-1.427896470E-1
1.853468694E1,1.679878100E-3,-4.214967042E-2,-1.403461844E-1
1.853681204E1,-1.985310577E-3,-1.832594397E-3,-1.269071549E-1
1.853893714E1,-9.315688163E-3,-7.941242307E-3,-1.391244531E-1
1.854106230E1,-8.093958721E-3,-1.893680729E-2,-1.403461844E-1
1.854318740E1,-6.872228812E-3,6.108647794E-4,-1.342375278E-1
1.854531256E1,-1.053741761E-2,-7.941242307E-3,-1.330158114E-1
1.854743766E1,-5.650499370E-3,-3.359756246E-2,-1.403461844E-1
1.854956282E1,-4.428769462E-3,-2.260199748E-2,-1.342375278E-1
1.855168792E1,-8.093958721E-3,-1.527161989E-2,-1.342375278E-1
1.855381308E1,-8.093958721E-3,-3.115410358E-2,-1.415679157E-1
1.855593819E1,-4.428769462E-3,-2.382372692E-2,-1.366809905E-1
1.855806334E1,-3.207040019E-3,-3.848448023E-2,-1.293506175E-1
1.856018844E1,-7.635809598E-4,-6.414080411E-2,-1.403461844E-1
1.856231355E1,-3.207040019E-3,-3.359756246E-2,-1.366809905E-1
1.856443871E1,-1.542433538E-2,-9.162971750E-3,-1.317940801E-1
1.856656381E1,-1.298087649E-2,-1.771507785E-2,-1.379027218E-1
1.856868897E1,1.679878100E-3,-3.970621154E-2,-1.415679157E-1
1.857081407E1,6.566796452E-3,-3.970621154E-2,-1.379027218E-1
1.857293923E1,1.679878100E-3,-1.771507785E-2,-1.354592592E-1
1.857506433E1,-1.985310577E-3,-7.941242307E-3,-1.391244531E-1
1.857718949E1,-3.207040019E-3,-3.054323839E-3,-1.342375278E-1
1.857931459E1,-7.635809598E-4,-1.893680729E-2,-1.379027218E-1
1.858143970E1,7.788525894E-3,-1.527161989E-2,-1.391244531E-1
1.858356485E1,2.901607659E-3,-1.038470119E-2,-1.354592592E-1
1.858568996E1,-1.985310577E-3,-2.382372692E-2,-1.379027218E-1
1.858781511E1,5.345067009E-3,-2.993237413E-2,-1.415679157E-1
1.858994027E1,6.566796452E-3,-3.115410358E-2,-1.330158114E-1
1.859206537E1,-7.635809598E-4,-3.237583488E-2,-1.342375278E-1
1.859419048E1,-7.635809598E-4,-3.237583488E-2,-1.415679157E-1
1.859631563E1,-7.635809598E-4,-1.282816008E-2,-1.366809905E-1
1.859844074E1,-4.428769462E-3,1.160643063E-2,-1.330158114E-1
1.860056589E1,1.679878100E-3,-9.162971750E-3,-1.366809905E-1
1.860269100E1,1.023198478E-2,-1.160643063E-2,-1.391244531E-1
1.860481615E1,2.901607659E-3,1.527161989E-2,-1.342375278E-1
1.860694126E1,-3.207040019E-3,2.138026804E-2,-1.403461844E-1
1.860906641E1,9.010255337E-3,-1.160643063E-2,-1.415679157E-1
1.861119152E1,1.389717404E-2,-1.404988952E-2,-1.354592592E-1
1.861331662E1,6.566796452E-3,-6.719512399E-3,-1.354592592E-1
1.861544178E1,6.566796452E-3,-2.993237413E-2,-1.366809905E-1
1.861756688E1,6.566796452E-3,-1.282816008E-2,-1.293506175E-1
1.861969204E1,-1.985310577E-3,-1.404988952E-2,-1.317940801E-1
1.862181714E1,-8.093958721E-3,-3.359756246E-2,-1.342375278E-1
1.862394230E1,-4.428769462E-3,-2.382372692E-2,-1.354592592E-1
1.862606740E1,-8.093958721E-3,-1.038470119E-2,-1.342375278E-1
1.862819256E1,-1.985310577E-3,-2.993237413E-2,-1.354592592E-1
1.863031761E1,1.145371422E-2,-4.581485689E-2,-1.317940801E-1
1.863244282E1,1.267544460E-2,-2.748891525E-2,-1.354592592E-1
1.863456792E1,2.901607659E-3,-4.276053514E-3,-1.342375278E-1
1.863669308E1,5.345067009E-3,-4.276053514E-3,-1.330158114E-1
1.863881818E1,1.389717404E-2,-1.160643063E-2,-1.342375278E-1
1.864094334E1,1.267544460E-2,-1.404988952E-2,-1.391244531E-1
1.864306844E1,1.145371422E-2,-3.054323839E-3,-1.366809905E-1
1.864519355E1,1.023198478E-2,-1.832594397E-3,-1.342375278E-1
1.864731871E1,7.788525894E-3,-1.404988952E-2,-1.354592592E-1
1.864944381E1,1.679878100E-3,-1.893680729E-2,-1.391244531E-1
1.865156897E1,-7.635809598E-4,6.108647794E-4,-1.354592592E-1
1.865369407E1,-7.635809598E-4,-1.282816008E-2,-1.330158114E-1
1.865581923E1,-7.635809598E-4,-1.282816008E-2,-1.342375278E-1
1.865794433E1,5.345067009E-3,-1.527161989E-2,-1.342375278E-1
1.866006949E1,1.267544460E-2,-2.138026804E-2,-1.269071549E-1
1.866219459E1,5.345067009E-3,-1.527161989E-2,-1.391244531E-1
1.866431975E1,-1.985310577E-3,1.527161989E-2,-1.379027218E-1
1.866644485E1,4.123337101E-3,2.748891525E-2,-1.317940801E-1
1.866857001E1,1.756236330E-2,-3.054323839E-3,-1.354592592E-1
1.867069511E1,2.000582218E-2,-1.771507785E-2,-1.403461844E-1
1.867282027E1,1.634063199E-2,1.282816008E-2,-1.330158114E-1
1.867494537E1,1.267544460E-2,4.276053514E-3,-1.293506175E-1
1.867707048E1,1.267544460E-2,-1.282816008E-2,-1.379027218E-1
1.867919563E1,7.788525894E-3,2.871064469E-2,-1.379027218E-1
1.868132074E1,4.123337101E-3,1.649334840E-2,-1.281288862E-1
1.868344589E1,1.145371422E-2,-3.359756246E-2,-1.366809905E-1
1.868557100E1,1.756236330E-2,-2.260199748E-2,-1.354592592E-1
1.868769615E1,5.345067009E-3,-1.404988952E-2,-1.317940801E-1
1.868982126E1,-7.635809598E-4,-3.237583488E-2,-1.305723488E-1
1.869194641E1,4.581485991E-4,-1.404988952E-2,-1.342375278E-1
1.869407152E1,-7.635809598E-4,-6.719512399E-3,-1.305723488E-1
1.869619667E1,4.581485991E-4,-1.160643063E-2,-1.317940801E-1
1.869832178E1,1.267544460E-2,-1.649334840E-2,-1.330158114E-1
1.870044688E1,1.756236330E-2,-1.771507785E-2,-1.317940801E-1
1.870257204E1,1.023198478E-2,-6.108647794E-4,-1.293506175E-1
1.870469714E1,2.901607659E-3,2.260199748E-2,-1.354592592E-1
1.870682230E1,1.511890348E-2,-5.497782957E-3,-1.330158114E-1
1.870894740E1,2.000582218E-2,-2.626718581E-2,-1.317940801E-1
1.871107256E1,6.566796452E-3,2.260199748E-2,-1.317940801E-1
1.871319766E1,-5.650499370E-3,2.626718581E-2,-1.342375278E-1
1.871532282E1,6.566796452E-3,-1.282816008E-2,-1.305723488E-1
1.871744792E1,2.000582218E-2,-2.871064469E-2,-1.317940801E-1
1.871957308E1,6.566796452E-3,-1.649334840E-2,-1.317940801E-1
1.872169818E1,-1.985310577E-3,1.527161989E-2,-1.317940801E-1
1.872382334E1,-7.635809598E-4,4.276053514E-3,-1.317940801E-1
1.872594844E1,2.901607659E-3,6.108647794E-4,-1.305723488E-1
1.872807360E1,6.566796452E-3,-3.054323839E-3,-1.305723488E-1
1.873019871E1,2.000582218E-2,-2.260199748E-2,-1.293506175E-1
1.873232381E1,2.489273995E-2,-2.260199748E-2,-1.366809905E-1
1.873444897E1,1.023198478E-2,1.404988952E-2,-1.281288862E-1
1.873657407E1,6.566796452E-3,7.941242307E-3,-1.366809905E-1
1.873869923E1,1.145371422E-2,4.276053514E-3,-1.281288862E-1
1.874082433E1,1.145371422E-2,2.015853859E-2,-1.342375278E-1
1.874294949E1,6.566796452E-3,1.404988952E-2,-1.305723488E-1
1.874507459E1,6.566796452E-3,4.276053514E-3,-1.366809905E-1
1.874719975E1,1.145371422E-2,1.771507785E-2,-1.379027218E-1
1.874932485E1,1.023198478E-2,-6.108647794E-4,-1.317940801E-1
1.875145001E1,9.010255337E-3,-2.138026804E-2,-1.366809905E-1
1.875357511E1,5.345067009E-3,5.497782957E-3,-1.305723488E-1
1.875570027E1,2.901607659E-3,-5.497782957E-3,-1.281288862E-1
1.875782537E1,1.145371422E-2,-3.726275265E-2,-1.305723488E-1
1.875995048E1,1.634063199E-2,-3.359756246E-2,-1.354592592E-1
1.876207563E1,7.788525894E-3,4.276053514E-3,-1.330158114E-1
1.876420074E1,6.566796452E-3,1.404988952E-2,-1.330158114E-1
1.876632589E1,1.878409274E-2,-5.497782957E-3,-1.330158114E-1
1.876845100E1,2.122755162E-2,-6.108647794E-4,-1.305723488E-1
1.877057615E1,1.756236330E-2,1.527161989E-2,-1.293506175E-1
1.877270126E1,1.145371422E-2,1.771507785E-2,-1.305723488E-1
1.877482641E1,6.566796452E-3,3.115410358E-2,-1.342375278E-1
1.877695152E1,7.788525894E-3,3.970621154E-2,-1.317940801E-1
1.877907667E1,1.634063199E-2,1.404988952E-2,-1.330158114E-1
1.878120178E1,2.489273995E-2,-3.054323839E-3,-1.354592592E-1
1.878332694E1,1.878409274E-2,-1.832594397E-3,-1.305723488E-1
1.878545204E1,1.511890348E-2,-3.054323839E-3,-1.269071549E-1
1.878757720E1,1.267544460E-2,-1.527161989E-2,-1.305723488E-1
1.878970230E1,7.788525894E-3,5.497782957E-3,-1.317940801E-1
1.879182740E1,6.566796452E-3,1.160643063E-2,-1.305723488E-1
1.879395256E1,1.634063199E-2,-2.382372692E-2,-1.354592592E-1
1.879607766E1,2.122755162E-2,-1.832594397E-3,-1.269071549E-1
1.879820282E1,2.122755162E-2,-1.282816008E-2,-1.293506175E-1
1.880032792E1,2.000582218E-2,-1.038470119E-2,-1.305723488E-1
1.880245308E1,4.123337101E-3,5.314523727E-2,-1.305723488E-1
1.880457818E1,-3.207040019E-3,5.436696485E-2,-1.293506175E-1
1.880670334E1,2.122755162E-2,-4.276053514E-3,-1.354592592E-1
1.880882844E1,3.100138716E-2,1.832594397E-3,-1.330158114E-1
1.881095360E1,1.267544460E-2,3.848448023E-2,-1.317940801E-1
1.881307871E1,9.010255337E-3,1.649334840E-2,-1.256854236E-1
1.881520381E1,2.367101051E-2,-9.162971750E-3,-1.305723488E-1
1.881732897E1,1.389717404E-2,-6.108647794E-4,-1.281288862E-1
1.881945412E1,1.679878100E-3,-1.160643063E-2,-1.317940801E-1
1.882157923E1,1.023198478E-2,-1.282816008E-2,-1.305723488E-1
1.882370433E1,1.511890348E-2,-4.276053514E-3,-1.256854236E-1
1.882582949E1,7.788525894E-3,-1.404988952E-2,-1.305723488E-1
1.882795459E1,1.023198478E-2,-2.748891525E-2,-1.330158114E-1
1.883007975E1,1.634063199E-2,1.404988952E-2,-1.305723488E-1
1.883220485E1,1.267544460E-2,1.160643063E-2,-1.244636998E-1
1.883433001E1,1.511890348E-2,-1.893680729E-2,-1.366809905E-1
1.883645511E1,1.389717404E-2,2.138026804E-2,-1.366809905E-1
1.883858027E1,4.581485991E-4,4.948004708E-2,-1.220202371E-1
1.884070537E1,4.581485991E-4,1.893680729E-2,-1.305723488E-1
1.884283053E1,7.788525894E-3,1.771507785E-2,-1.366809905E-1
1.884495563E1,7.788525894E-3,4.948004708E-2,-1.305723488E-1
1.884708079E1,1.023198478E-2,2.138026804E-2,-1.281288862E-1
1.884920589E1,1.878409274E-2,-1.649334840E-2,-1.354592592E-1
1.885133100E1,1.878409274E-2,1.649334840E-2,-1.317940801E-1
1.885345615E1,1.267544460E-2,4.276053514E-3,-1.232419685E-1
1.885558126E1,1.511890348E-2,-4.337139800E-2,-1.317940801E-1
1.885770641E1,1.756236330E-2,-1.527161989E-2,-1.293506175E-1
1.885983147E1,4.123337101E-3,2.382372692E-2,-1.244636998E-1
1.886195667E1,-1.985310577E-3,9.162971750E-3,-1.293506175E-1
1.886408178E1,5.345067009E-3,1.160643063E-2,-1.354592592E-1
1.886620694E1,1.267544460E-2,2.871064469E-2,-1.293506175E-1
1.886833204E1,9.010255337E-3,2.015853859E-2,-1.293506175E-1
1.887045720E1,9.010255337E-3,3.237583488E-2,-1.330158114E-1
1.887258230E1,6.566796452E-3,5.558869615E-2,-1.305723488E-1
1.887470746E1,7.788525894E-3,4.214967042E-2,-1.269071549E-1
1.887683256E1,1.511890348E-2,2.504545636E-2,-1.342375278E-1
1.887895772E1,1.756236330E-2,2.015853859E-2,-1.281288862E-1
1.888108282E1,1.389717404E-2,6.719512399E-3,-1.269071549E-1
1.888320792E1,1.023198478E-2,6.108647794E-4,-1.281288862E-1
1.888533308E1,9.010255337E-3,-1.832594397E-3,-1.293506175E-1
1.888745818E1,9.010255337E-3,-1.649334840E-2,-1.244636998E-1
1.888958334E1,6.566796452E-3,-2.504545636E-2,-1.330158114E-1
1.889170845E1,4.581485991E-4,1.649334840E-2,-1.269071549E-1
1.889383360E1,4.123337101E-3,2.382372692E-2,-1.195767820E-1
1.889595871E1,1.145371422E-2,-3.115410358E-2,-1.281288862E-1
1.889808386E1,1.145371422E-2,5.497782957E-3,-1.330158114E-1
1.890020897E1,-3.207040019E-3,4.703658819E-2,-1.244636998E-1
1.890233412E1,-7.635809598E-4,2.748891525E-2,-1.293506175E-1
1.890445923E1,6.566796452E-3,1.404988952E-2,-1.354592592E-1
1.890658438E1,7.788525894E-3,3.115410358E-2,-1.269071549E-1
1.890870949E1,4.123337101E-3,2.138026804E-2,-1.256854236E-1
1.891083464E1,7.788525894E-3,2.871064469E-2,-1.317940801E-1
1.891295975E1,9.010255337E-3,2.748891525E-2,-1.305723488E-1
1.891508490E1,1.634063199E-2,-2.138026804E-2,-1.281288862E-1
1.891721001E1,1.389717404E-2,-3.115410358E-2,-1.317940801E-1
1.891933511E1,-1.985310577E-3,4.337139800E-2,-1.244636998E-1
1.892146027E1,-1.175914705E-2,1.771507785E-2,-1.195767820E-1
1.892358537E1,1.023198478E-2,-3.604102135E-2,-1.293506175E-1
1.892571053E1,1.511890348E-2,-1.527161989E-2,-1.305723488E-1
1.892783563E1,-4.428769462E-3,2.626718581E-2,-1.232419685E-1
1.892996079E1,4.581485991E-4,1.771507785E-2,-1.305723488E-1
1.893208589E1,1.023198478E-2,1.404988952E-2,-1.293506175E-1
1.893421105E1,9.010255337E-3,2.138026804E-2,-1.269071549E-1
1.893633615E1,2.901607659E-3,3.970621154E-2,-1.207985133E-1
1.893846131E1,4.123337101E-3,3.848448023E-2,-1.305723488E-1
1.894058641E1,1.679878100E-3,2.626718581E-2,-1.256854236E-1
1.894271157E1,6.566796452E-3,2.382372692E-2,-1.244636998E-1
1.894483667E1,4.123337101E-3,2.871064469E-2,-1.317940801E-1
1.894696178E1,-7.635809598E-4,2.138026804E-2,-1.256854236E-1
1.894908694E1,7.788525894E-3,1.282816008E-2,-1.207985133E-1
1.895121204E1,1.267544460E-2,-1.771507785E-2,-1.220202371E-1
1.895333720E1,1.145371422E-2,-3.481929377E-2,-1.305723488E-1
1.895546225E1,2.901607659E-3,1.038470119E-2,-1.159115955E-1
1.895758746E1,-1.985310577E-3,1.404988952E-2,-1.256854236E-1
1.895971256E1,-1.985310577E-3,6.108647794E-4,-1.281288862E-1
1.896183772E1,4.581485991E-4,2.504545636E-2,-1.207985133E-1
1.896396282E1,1.145371422E-2,1.282816008E-2,-1.183550507E-1
1.896608798E1,1.878409274E-2,-3.726275265E-2,-1.281288862E-1
1.896821308E1,1.023198478E-2,5.497782957E-3,-1.232419685E-1
1.897033824E1,-9.315688163E-3,6.902772188E-2,-1.183550507E-1
1.897246334E1,-8.093958721E-3,3.726275265E-2,-1.281288862E-1
1.897458850E1,1.023198478E-2,1.832594397E-3,-1.244636998E-1
1.897671360E1,1.267544460E-2,2.504545636E-2,-1.207985133E-1
1.897883871E1,5.345067009E-3,1.282816008E-2,-1.207985133E-1
1.898096386E1,7.788525894E-3,-1.649334840E-2,-1.232419685E-1
1.898308897E1,7.788525894E-3,4.276053514E-3,-1.244636998E-1
1.898521412E1,5.345067009E-3,6.108647794E-4,-1.183550507E-1
1.898733923E1,5.345067009E-3,-2.260199748E-2,-1.232419685E-1
1.898946444E1,2.901607659E-3,-1.038470119E-2,-1.244636998E-1
1.899158949E1,-1.985310577E-3,1.282816008E-2,-1.220202371E-1
1.899371464E1,1.679878100E-3,-6.108647794E-4,-1.244636998E-1
1.899583975E1,9.010255337E-3,-7.941242307E-3,-1.244636998E-1
1.899796490E1,4.123337101E-3,6.108647794E-4,-1.281288862E-1
1.900009001E1,4.581485991E-4,2.138026804E-2,-1.244636998E-1
1.900221516E1,-5.650499370E-3,3.604102135E-2,-1.244636998E-1
1.900434027E1,-9.315688163E-3,4.948004708E-2,-1.244636998E-1
1.900646542E1,-8.093958721E-3,2.504545636E-2,-1.207985133E-1
1.900859053E1,4.581485991E-4,5.497782957E-3,-1.256854236E-1
1.901071563E1,-7.635809598E-4,1.038470119E-2,-1.256854236E-1
1.901284079E1,-4.428769462E-3,1.038470119E-2,-1.220202371E-1
1.901496589E1,-3.207040019E-3,-4.276053514E-3,-1.244636998E-1
1.901709105E1,4.581485991E-4,-5.497782957E-3,-1.232419685E-1
1.901921615E1,1.679878100E-3,-3.054323839E-3,-1.207985133E-1
1.902134131E1,4.123337101E-3,-1.160643063E-2,-1.159115955E-1
1.902346641E1,4.123337101E-3,-2.260199748E-2,-1.232419685E-1
1.902559157E1,1.679878100E-3,-1.649334840E-2,-1.244636998E-1
1.902771667E1,-3.207040019E-3,1.038470119E-2,-1.207985133E-1
1.902984183E1,-6.872228812E-3,2.748891525E-2,-1.232419685E-1
1.903196694E1,2.901607659E-3,-6.719512399E-3,-1.207985133E-1
1.903409209E1,7.788525894E-3,1.832594397E-3,-1.232419685E-1
1.903621720E1,-1.985310577E-3,2.871064469E-2,-1.220202371E-1
1.903834230E1,-8.093958721E-3,2.138026804E-2,-1.183550507E-1
1.904046746E1,-1.985310577E-3,2.748891525E-2,-1.244636998E-1
1.904259261E1,-3.207040019E-3,1.649334840E-2,-1.244636998E-1
1.904471772E1,1.679878100E-3,1.527161989E-2,-1.207985133E-1
1.904684282E1,1.023198478E-2,-3.481929377E-2,-1.159115955E-1
1.904896798E1,1.023198478E-2,-4.459312931E-2,-1.220202371E-1
1.905109313E1,-9.315688163E-3,1.160643063E-2,-1.256854236E-1
1.905321824E1,-2.031125315E-2,2.748891525E-2,-1.146898642E-1
1.905534334E1,-3.207040019E-3,-1.038470119E-2,-1.195767820E-1
1.905746850E1,9.010255337E-3,-1.160643063E-2,-1.220202371E-1
1.905959360E1,6.566796452E-3,-1.160643063E-2,-1.195767820E-1
1.906171876E1,1.145371422E-2,-7.941242307E-3,-1.159115955E-1
1.906384386E1,9.010255337E-3,-3.054323839E-3,-1.171333194E-1
1.906596902E1,-6.872228812E-3,1.160643063E-2,-1.269071549E-1
1.906809412E1,-9.315688163E-3,2.015853859E-2,-1.159115955E-1
1.907021928E1,4.581485991E-4,7.941242307E-3,-1.207985133E-1
1.907234438E1,4.123337101E-3,6.108647794E-4,-1.232419685E-1
1.907446954E1,5.345067009E-3,-2.138026804E-2,-1.159115955E-1
1.907659464E1,4.123337101E-3,-4.276053514E-3,-1.195767820E-1
1.907871975E1,-5.650499370E-3,1.282816008E-2,-1.183550507E-1
1.908084490E1,-5.650499370E-3,-1.038470119E-2,-1.110246703E-1
1.908297001E1,-1.985310577E-3,-2.626718581E-2,-1.207985133E-1
1.908509516E1,-6.872228812E-3,6.719512399E-3,-1.183550507E-1
1.908722027E1,-9.315688163E-3,7.941242307E-3,-1.146898642E-1
1.908934542E1,-1.985310577E-3,-1.771507785E-2,-1.146898642E-1
1.909147053E1,6.566796452E-3,-2.748891525E-2,-1.220202371E-1
1.909359568E1,4.581485991E-4,-2.871064469E-2,-1.171333194E-1
1.909572079E1,-4.428769462E-3,-2.138026804E-2,-1.195767820E-1
1.909784594E1,-9.315688163E-3,9.162971750E-3,-1.183550507E-1
1.909997105E1,-9.315688163E-3,2.260199748E-2,-1.146898642E-1
1.910209621E1,4.581485991E-4,-2.260199748E-2,-1.159115955E-1
1.910422131E1,6.566796452E-3,-3.970621154E-2,-1.195767820E-1
1.910634647E1,-6.872228812E-3,-6.108647794E-4,-1.159115955E-1
1.910847157E1,-2.031125315E-2,9.162971750E-3,-1.159115955E-1
1.911059673E1,-1.298087649E-2,-1.160643063E-2,-1.183550507E-1
1.911272183E1,-9.315688163E-3,-3.115410358E-2,-1.183550507E-1
1.911484699E1,-1.053741761E-2,-1.893680729E-2,-1.110246703E-1
1.911697209E1,-6.872228812E-3,-1.771507785E-2,-1.171333194E-1
1.911909720E1,4.581485991E-4,-2.382372692E-2,-1.159115955E-1
1.912122235E1,-3.207040019E-3,-1.527161989E-2,-1.134681329E-1
1.912334746E1,-7.635809598E-4,-1.038470119E-2,-1.207985133E-1
1.912547261E1,4.123337101E-3,-9.162971750E-3,-1.146898642E-1
1.912759772E1,5.345067009E-3,-9.162971750E-3,-1.134681329E-1
1.912972287E1,-7.635809598E-4,-1.771507785E-2,-1.146898642E-1
1.913184798E1,-1.985310577E-3,9.162971750E-3,-1.159115955E-1
1.913397313E1,-5.650499370E-3,2.382372692E-2,-1.110246703E-1
1.913609824E1,-5.650499370E-3,-1.282816008E-2,-1.159115955E-1
1.913822339E1,6.566796452E-3,-1.771507785E-2,-1.195767820E-1
1.914034850E1,7.788525894E-3,-2.015853859E-2,-1.073594838E-1
1.914247365E1,4.123337101E-3,-3.604102135E-2,-1.085812151E-1
1.914459876E1,1.679878100E-3,-3.359756246E-2,-1.171333194E-1
1.914672386E1,4.581485991E-4,-1.771507785E-2,-1.061377525E-1
1.914884902E1,-1.985310577E-3,-2.748891525E-2,-1.085812151E-1
1.915097417E1,2.901607659E-3,-2.871064469E-2,-1.146898642E-1
1.915309928E1,2.901607659E-3,-2.748891525E-2,-1.159115955E-1
1.915522438E1,4.123337101E-3,-1.649334840E-2,-1.085812151E-1
1.915734954E1,1.023198478E-2,-2.871064469E-2,-1.061377525E-1
1.915947464E1,1.023198478E-2,-3.848448023E-2,-1.110246703E-1
1.916159980E1,4.123337101E-3,-1.038470119E-2,-1.122464016E-1
1.916372490E1,-7.635809598E-4,6.719512399E-3,-1.098029464E-1
1.916585006E1,4.581485991E-4,-1.649334840E-2,-1.085812151E-1
1.916797516E1,6.566796452E-3,-4.948004708E-2,-1.171333194E-1
1.917010032E1,4.123337101E-3,-3.237583488E-2,-1.110246703E-1
1.917222542E1,-6.872228812E-3,-1.160643063E-2,-1.061377525E-1
1.917435058E1,-3.207040019E-3,-5.070177838E-2,-1.098029464E-1
1.917647568E1,4.581485991E-4,-6.291907281E-2,-1.110246703E-1
1.917860084E1,-1.985310577E-3,-4.948004708E-2,-1.122464016E-1
1.918072595E1,-8.093958721E-3,-2.382372692E-2,-1.061377525E-1
1.918285110E1,-9.315688163E-3,-2.748891525E-2,-1.134681329E-1
1.918497621E1,-5.650499370E-3,-2.993237413E-2,-1.073594838E-1
1.918710136E1,4.123337101E-3,-1.893680729E-2,-1.098029464E-1
1.918922647E1,5.345067009E-3,-2.504545636E-2,-1.085812151E-1
1.919135157E1,2.901607659E-3,-2.993237413E-2,-1.073594838E-1
1.919347673E1,2.901607659E-3,-2.382372692E-2,-1.110246703E-1
1.919560183E1,4.581485991E-4,-1.282816008E-2,-1.073594838E-1
1.919772699E1,-1.175914705E-2,-9.162971750E-3,-1.085812151E-1
1.919985209E1,-7.635809598E-4,-2.015853859E-2,-1.061377525E-1
1.920197725E1,1.023198478E-2,-4.825831577E-2,-1.049160287E-1
1.920410235E1,2.901607659E-3,-3.237583488E-2,-1.049160287E-1
1.920622751E1,-8.093958721E-3,-2.626718581E-2,-1.036942974E-1
1.920835261E1,-7.635809598E-4,-2.748891525E-2,-1.036942974E-1
1.921047777E1,7.788525894E-3,-4.459312931E-2,-1.024725661E-1
1.921260287E1,6.566796452E-3,-5.925388262E-2,-1.061377525E-1
1.921472803E1,6.566796452E-3,-3.970621154E-2,-1.012508348E-1
1.921685313E1,4.581485991E-4,-1.527161989E-2,-1.000291109E-1
1.921897829E1,-1.985310577E-3,-1.282816008E-2,-1.049160287E-1
1.922110339E1,9.010255337E-3,-3.848448023E-2,-1.049160287E-1
1.922322850E1,1.634063199E-2,-3.726275265E-2,-1.012508348E-1
1.922535365E1,7.788525894E-3,-2.504545636E-2,-1.000291109E-1
1.922747876E1,-3.207040019E-3,-2.015853859E-2,-1.012508348E-1
1.922960391E1,5.345067009E-3,-7.941242307E-3,-1.024725661E-1
1.923172902E1,1.267544460E-2,-3.359756246E-2,-9.880737960E-2
1.923385417E1,1.267544460E-2,-6.169734150E-2,-1.073594838E-1
1.923597928E1,1.389717404E-2,-4.825831577E-2,-1.000291109E-1
1.923810444E1,9.010255337E-3,-4.459312931E-2,-9.514218569E-2
1.924022954E1,1.679878100E-3,-6.047561392E-2,-1.000291109E-1
1.924235470E1,-1.985310577E-3,-5.925388262E-2,-1.073594838E-1
1.924447980E1,-3.207040019E-3,-2.382372692E-2,-9.636391699E-2
1.924660496E1,-1.985310577E-3,-3.237583488E-2,-9.758564830E-2
1.924873006E1,2.901607659E-3,-5.070177838E-2,-1.036942974E-1
1.925085522E1,9.010255337E-3,-3.970621154E-2,-1.049160287E-1
1.925298032E1,-7.635809598E-4,-2.382372692E-2,-9.269873053E-2
1.925510542E1,-8.093958721E-3,-7.941242307E-3,-9.636391699E-2
1.925723058E1,-9.315688163E-3,-2.871064469E-2,-1.061377525E-1
1.925935569E1,-5.650499370E-3,-1.649334840E-2,-9.758564830E-2
1.926148084E1,-4.428769462E-3,-2.504545636E-2,-9.880737960E-2
1.926360595E1,-3.207040019E-3,-4.214967042E-2,-1.036942974E-1
1.926573110E1,-3.207040019E-3,-1.527161989E-2,-9.514218569E-2
1.926785621E1,-8.093958721E-3,-1.649334840E-2,-9.269873053E-2
1.926998136E1,1.679878100E-3,-6.291907281E-2,-9.880737960E-2
1.927210647E1,1.023198478E-2,-7.147117704E-2,-9.514218569E-2
1.927423162E1,1.679878100E-3,-5.192350596E-2,-9.758564830E-2
1.927635673E1,-5.650499370E-3,-2.382372692E-2,-9.758564830E-2
1.927848188E1,-7.635809598E-4,-4.825831577E-2,-9.636391699E-2
1.928060699E1,7.788525894E-3,-5.192350596E-2,-9.514218569E-2
1.928273214E1,-7.635809598E-4,-2.504545636E-2,-9.147699922E-2
1.928485725E1,-6.872228812E-3,-2.504545636E-2,-9.392046183E-2
1.928698240E1,4.581485991E-4,-3.359756246E-2,-9.392046183E-2
1.928910751E1,-6.872228812E-3,-9.162971750E-3,-9.880737960E-2
1.929123266E1,-4.428769462E-3,-4.276053514E-3,-9.758564830E-2
1.929335777E1,7.788525894E-3,-2.504545636E-2,-8.903354406E-2
1.929548292E1,9.010255337E-3,-3.481929377E-2,-9.758564830E-2
1.929760803E1,4.581485991E-4,-3.359756246E-2,-9.147699922E-2
1.929973313E1,-3.207040019E-3,-3.848448023E-2,-9.269873053E-2
1.930185829E1,-7.635809598E-4,-4.214967042E-2,-9.392046183E-2
1.930398339E1,1.679878100E-3,-5.803215504E-2,-9.758564830E-2
1.930610855E1,5.345067009E-3,-4.825831577E-2,-9.269873053E-2
1.930823365E1,4.123337101E-3,-4.825831577E-2,-9.147699922E-2
1.931035881E1,4.123337101E-3,-5.314523727E-2,-9.392046183E-2
1.931248391E1,5.345067009E-3,-3.359756246E-2,-9.147699922E-2
