"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.424532985E1,-7.752745152E-1,3.890729666E0,9.786644936E0
2.424745501E1,4.737788737E-1,-6.699903607E-1,1.451007652E1
2.424958016E1,1.665404558E0,1.627119422E0,1.188754272E1
2.425170527E1,1.306481123E0,4.704289436E0,9.298508644E0
2.425383042E1,-1.124626637E0,1.263410330E0,7.183253765E0
2.425595553E1,9.810572863E-1,1.899901152E0,5.670989513E0
2.425808069E1,3.014956415E-1,1.880758643E0,9.413364410E0
2.426020579E1,5.742774159E-2,9.284151793E-1,1.354337597E1
2.426233095E1,-2.775674164E-1,2.316252232E0,1.393579865E1
2.426445605E1,-1.722832322E-1,1.430907965E0,1.339023590E1
2.426658121E1,-2.488535494E-1,-1.244267747E-1,1.038485050E1
2.426870631E1,-2.297109663E-1,2.804388046E0,7.422535896E0
2.427083147E1,-7.082754970E-1,3.814159393E0,1.151904774E1
2.427295662E1,-1.105484009E0,-5.455635786E-1,1.481635761E1
2.427508173E1,2.440679073E-1,1.430907965E0,1.127976608E1
2.427720688E1,-7.561319470E-1,3.110669374E0,9.614361763E0
2.427933199E1,-2.904886723E0,9.284151793E-1,8.068597794E0
2.428145714E1,-7.130611539E-1,3.445664644E0,6.240481377E0
2.428358225E1,-1.435693651E-1,3.192025423E0,1.017906761E1
2.428570740E1,-1.641476393E0,-1.095912814E0,1.409372520E1
2.428783251E1,-1.239482164E0,1.110269666E0,1.229432297E1
2.428995766E1,-1.076770186E0,2.837887764E0,1.085384369E1
2.429208277E1,-1.110269666E0,2.234896421E0,7.939385414E0
2.429420792E1,-1.004985496E-1,4.890929699E0,5.536991596E0
2.429633303E1,-1.770688742E-1,2.416750908E0,1.016471100E1
2.429845818E1,-5.120640397E-1,-3.828516230E-2,1.334237862E1
2.430058329E1,-4.785645287E-3,3.239881754E0,1.127019501E1
2.430270844E1,-2.488535494E-1,2.866601467E0,9.485149384E0
2.430483360E1,-1.086341500E0,-2.967100143E-1,8.365307808E0
2.430695871E1,4.259224236E-1,9.858429432E-1,6.762116909E0
2.430908386E1,1.048056364E0,2.871387243E0,1.009771156E1
2.431120897E1,1.339980721E0,4.642075896E-1,1.359601784E1
2.431333412E1,6.508477330E-1,4.211367965E-1,1.226082325E1
2.431545923E1,-3.110669553E-1,3.038884640E0,8.599804878E0
2.431758438E1,-6.843472719E-1,3.014956474E0,7.034898758E0
2.431970949E1,1.540977836E0,2.665604353E0,7.518248558E0
2.432183464E1,7.800601721E-1,1.292124271E0,1.062413216E1
2.432395975E1,5.551348329E-1,1.986042738E0,1.405065441E1
2.432608490E1,-1.048056364E0,3.105883837E0,1.483071518E1
2.432821006E1,2.201396823E-1,1.411765337E0,1.184925747E1
2.433033516E1,-1.507478237E0,7.178468257E-2,6.948757172E0
2.433246032E1,-2.115255117E0,3.316452265E0,6.250052929E0
2.433458542E1,-1.272981644E0,2.005185366E0,1.175354481E1
2.433671058E1,-1.115055323E0,3.206382394E-1,1.469671631E1
2.433883569E1,4.307080805E-2,3.053241730E0,1.194497108E1
2.434096084E1,-1.344766378E0,3.297309637E0,8.915657043E0
2.434308595E1,-1.024128079E0,2.708675146E0,6.824330330E0
2.434521110E1,6.029912829E-1,3.397808075E0,5.747560024E0
2.434733621E1,-5.407779217E-1,1.698904037E0,9.738788605E0
2.434946136E1,-5.790630579E-1,2.048256159E0,1.221296692E1
2.435158647E1,8.709874153E-1,3.909872293E0,1.342373466E1
2.435371162E1,-9.762716293E-1,9.188438654E-1,1.146640587E1
2.435583678E1,-1.966900229E0,2.153540403E-1,7.714460373E0
2.435796188E1,1.244267747E-1,4.331008911E0,5.938985825E0
2.436008704E1,5.599204898E-1,1.239482164E0,1.108355427E1
2.436221214E1,-6.556333899E-1,4.019941986E-1,1.300259781E1
2.436433730E1,-5.742774606E-1,3.024527788E0,1.299302673E1
2.436646240E1,-7.704889178E-1,1.335195065E0,1.123669529E1
2.436858756E1,-7.226324677E-1,1.172483087E0,7.891529083E0
2.437071266E1,-1.115055323E0,3.469592810E0,5.752345562E0
2.437283782E1,-1.162911773E0,1.684547186E0,9.020941734E0
2.437496292E1,-5.647061467E-1,5.886343718E-1,1.330887985E1
2.437708808E1,-1.627119333E-1,2.531606436E0,1.439522076E1
2.437921318E1,-1.009771109E0,1.512263894E0,1.174397373E1
2.438133834E1,-8.853443861E-1,1.258624673E0,7.374679565E0
2.438346350E1,9.906286001E-1,2.718246460E0,6.714260101E0
2.438558860E1,1.536192179E0,8.470591903E-1,9.308079720E0
2.438771376E1,3.206382394E-1,1.698904037E0,1.188754272E1
2.438983886E1,-4.402793646E-1,3.522234917E0,1.286859989E1
2.439196402E1,-9.140582681E-1,2.225325108E0,1.140897846E1
2.439408912E1,-4.737788737E-1,2.737389088E0,9.016156197E0
2.439621428E1,-1.009771109E0,3.120240688E0,8.370093346E0
2.439833944E1,-1.038485050E0,9.810572863E-1,9.891928673E0
2.440046454E1,-3.349951655E-2,2.474178553E0,1.172483063E1
2.440258970E1,-1.339980662E-1,3.426522017E0,1.239003563E1
2.440471475E1,-1.095912814E0,2.234896421E0,9.982855797E0
2.440683996E1,-3.062812984E-1,1.048056364E0,7.006184578E0
2.440896506E1,8.422735929E-1,2.780459881E0,6.561119556E0
2.441109022E1,-1.387837172E0,1.411765337E0,9.408578873E0
2.441321532E1,9.092725813E-2,1.785045743E0,1.149033451E1
2.441534048E1,-2.249253243E-1,2.292324066E0,1.294995594E1
2.441746563E1,-6.891329288E-1,9.523434043E-1,1.169133186E1
2.441959074E1,-1.311266780E0,8.039883971E-1,8.212167740E0
2.442171584E1,-1.196411327E-1,3.555734396E0,7.513463020E0
2.442384095E1,1.119840980E0,2.450250387E0,9.671789169E0
2.442596615E1,1.019342422E0,1.981257200E0,1.053799057E1
2.442809126E1,8.422735929E-1,3.058027267E0,1.126062298E1
2.443021641E1,-1.794616938E0,6.221339107E-1,1.085384369E1
2.443234152E1,-4.689932466E-1,2.120040894E0,8.169096947E0
2.443446667E1,9.571290612E-1,3.431307554E0,8.331808090E0
2.443659178E1,-6.843472719E-1,2.249253243E-1,1.006899738E1
2.443871694E1,-1.545763373E0,1.268195987E0,9.930213928E0
2.444084204E1,-3.684946895E-1,2.933600664E0,1.216511059E1
2.444296720E1,-1.411765337E0,1.354337573E0,1.046142101E1
2.444509230E1,-2.679961324E-1,3.397808075E0,5.718846321E0
2.444721746E1,-6.412764788E-1,3.617947817E0,7.403393269E0
2.444934261E1,-2.254039049E0,-2.105683982E-1,1.134676456E1
2.445146772E1,-7.896314859E-1,2.124826431E0,1.199761295E1
2.445359287E1,-7.944171429E-1,3.952943087E0,1.171525955E1
2.445571798E1,-1.416550994E0,1.191625714E0,9.906285286E0
2.445784313E1,-1.186840057E0,1.115055323E0,6.561119556E0
2.445996824E1,-3.541377485E-1,2.857030153E0,7.671389580E0
2.446209339E1,-6.364908218E-1,6.029912829E-1,1.175354481E1
2.446421850E1,1.928615093E0,2.139183521E0,1.232303619E1
2.446634365E1,-2.440679073E-1,3.632304668E0,1.237089348E1
2.446846876E1,3.302095234E-1,1.292124271E0,1.190668583E1
2.447059391E1,5.742774606E-1,2.139183521E0,8.370093346E0
2.447271907E1,2.076970100E0,4.594219685E0,8.106883049E0
2.447484417E1,-3.732803464E-1,6.269195080E-1,1.038006496E1
2.447696933E1,-6.508477330E-1,1.383051515E0,9.734002113E0
2.447909444E1,-1.636690736E0,2.158325911E0,1.049970531E1
2.448121959E1,-1.009771109E0,-2.249253243E-1,9.355937004E0
2.448334470E1,-5.264210105E-1,3.273381472E0,5.618347645E0
2.448546985E1,-1.962114573E-1,4.048655987E0,7.948956966E0
2.448759501E1,-7.082754970E-1,-1.435693651E-1,1.186361504E1
2.448972011E1,1.311266780E0,2.723032236E0,1.170090294E1
2.449184522E1,2.392822690E-2,2.746960402E0,1.083948612E1
2.449397037E1,-1.024128079E0,1.966900229E0,8.159524918E0
2.449609548E1,8.757730722E-1,2.651247501E0,5.230710506E0
2.449822063E1,1.761117458E0,1.210768223E0,6.058627129E0
2.450034579E1,-1.483550072E-1,-1.914258115E-2,9.748359680E0
2.450247089E1,-7.513462901E-1,3.584448338E0,1.435693550E1
2.450459605E1,-4.737788737E-1,2.531606436E0,1.614198112E1
2.450672115E1,-1.033699393E0,-5.503492355E-1,1.152861977E1
2.450884631E1,-5.264209956E-2,2.660818815E0,5.895915031E0
2.451097141E1,-8.135597110E-1,3.833301783E0,4.957928658E0
2.451309657E1,-3.254238665E-1,1.339980721E0,7.465606689E0
2.451522167E1,1.201196909E0,2.187039852E0,1.101655579E1
2.451734683E1,-5.455635786E-1,1.909472466E0,1.395972729E1
2.451947199E1,-2.775674343E0,1.435693540E-2,1.192582798E1
2.452159709E1,-3.445664644E-1,2.378465652E0,8.322237015E0
2.452372225E1,2.871387303E-1,2.053041935E0,7.216753006E0
2.452584735E1,-5.790630579E-1,-8.135596663E-2,7.542177200E0
2.452797251E1,-1.899901152E0,2.545963287E0,1.089691448E1
2.453009761E1,-1.172483087E0,3.058027267E0,1.496949863E1
2.453222277E1,3.541377485E-1,-2.727817893E-1,1.073898792E1
2.453434787E1,6.460621357E-1,2.852244616E0,5.670989513E0
2.453647303E1,2.153540403E-1,3.799802303E0,6.642475605E0
2.453859813E1,7.178468108E-1,1.732403636E0,9.269794464E0
2.454072329E1,1.483550072E0,3.182454109E0,1.268196011E1
2.454284839E1,-1.282552958E0,1.641476393E0,1.496949863E1
2.454497355E1,-1.000199914E0,1.450050473E0,9.485149384E0
2.454709871E1,8.039883971E-1,3.598805189E0,5.642275810E0
2.454922381E1,-4.737788737E-1,1.698904037E0,5.714060307E0
2.455134897E1,-1.947757602E0,2.967100143E-1,8.532805443E0
2.455347407E1,2.488535494E-1,3.483949661E0,1.358166122E1
2.455559923E1,-4.211367965E-1,2.354537487E0,1.658226013E1
2.455772433E1,-2.153540403E-1,6.508477330E-1,1.130848026E1
2.455984949E1,-4.067798555E-1,3.158525944E0,6.455835342E0
2.456197459E1,-5.934200287E-1,2.459821701E0,6.379265308E0
2.456409975E1,-3.589234054E-1,5.694918036E-1,7.585247993E0
2.456622490E1,-3.589234054E-1,2.900100946E0,1.051884842E1
2.456835001E1,-8.135597110E-1,2.895315409E0,1.363908863E1
2.457047516E1,2.201396823E-1,4.307080805E-1,1.207896900E1
2.457260027E1,1.832902193E0,1.804188251E0,8.408378601E0
2.457472542E1,1.057627559E0,1.718046665E0,7.389036179E0
2.457685053E1,1.713261008E0,1.258624673E0,7.901100159E0
2.457897569E1,-3.541377485E-1,2.828316450E0,1.121276665E1
2.458110079E1,-2.392822653E-1,2.158325911E0,1.392144203E1
2.458322595E1,-8.949156404E-1,-4.402793646E-1,1.081555843E1
2.458535105E1,1.258624673E0,3.038884640E0,7.503891945E0
2.458747615E1,5.264209956E-2,1.713261008E0,7.800601959E0
2.458960131E1,3.924229145E-1,-9.332008362E-1,8.063812256E0
2.459172647E1,-4.498506486E-1,1.316052437E0,9.777072906E0
2.459385162E1,-7.896314859E-1,2.579462767E0,1.334237862E1
2.459597673E1,-2.120040894E0,1.526620865E0,1.268196011E1
2.459810188E1,6.460621357E-1,3.072384357E0,8.614161491E0
2.460022699E1,-8.422735929E-1,1.454836130E0,5.977271080E0
2.460235214E1,7.178468257E-2,2.952743053E0,5.120640278E0
2.460447725E1,-1.880758643E0,3.364308596E0,9.288937569E0
2.460660240E1,-1.684547186E0,2.009970903E0,1.367258835E1
2.460872751E1,5.216353536E-1,1.043270707E0,1.117926693E1
2.461085266E1,1.071984529E0,2.158325911E0,9.915857315E0
2.461297782E1,-4.163511395E-1,1.866401672E0,1.064327526E1
2.461510292E1,4.977070987E-1,1.866401672E0,8.499305725E0
2.461722808E1,1.311266780E0,2.502892494E0,9.284152031E0
2.461935318E1,-5.694918036E-1,1.890329838E0,1.340459251E1
2.462147834E1,-1.249053478E0,1.325623751E0,1.101655579E1
2.462360344E1,2.344966233E-1,2.646461725E0,6.872186661E0
2.462572860E1,-2.057827413E-1,3.038884640E0,6.254838467E0
2.462785371E1,-8.662018180E-1,5.216353536E-1,9.437292099E0
2.462997886E1,-1.186840057E0,2.053041935E0,1.241396427E1
2.463210397E1,-2.277967215E0,2.364108801E0,1.391665649E1
2.463422912E1,-1.674975872E0,1.320838094E0,1.054277611E1
2.463635428E1,1.062413216E0,3.402593851E0,6.843472958E0
2.463847938E1,-7.896314859E-1,1.421336651E0,5.924628735E0
2.464060454E1,-3.828516230E-2,1.416550994E0,7.159325123E0
2.464272964E1,8.183453679E-1,3.460021496E0,1.095912743E1
2.464485480E1,-1.785045743E0,2.086541414E0,1.389751434E1
2.464697990E1,-1.966900229E0,2.239681959E0,1.042792130E1
2.464910506E1,9.571290612E-1,2.263610125E0,9.164510727E0
2.465123016E1,1.124626637E0,2.440679073E-1,8.595019341E0
2.465335532E1,3.828516230E-2,1.976471543E0,7.580461979E0
2.465548042E1,-9.571290761E-2,3.029313564E0,1.125583744E1
2.465760558E1,8.709874153E-1,7.130611539E-1,1.283510113E1
2.465973069E1,-2.919243574E-1,1.507478237E0,8.054241180E0
2.466185584E1,4.067798555E-1,3.211168051E0,5.814558983E0
2.466398100E1,-2.344966233E-1,7.848458290E-1,7.838887215E0
2.466610610E1,3.029313564E0,9.427721500E-1,9.992427826E0
2.466823126E1,3.110669553E-1,2.349751949E0,1.154776192E1
2.467035636E1,9.667003751E-1,1.837687731E0,1.187318611E1
2.467248152E1,2.057827413E-1,4.354937077E-1,1.001635551E1
2.467460662E1,1.837687731E0,3.105883837E0,7.499105930E0
2.467673178E1,-7.704889178E-1,2.397608280E0,6.508477688E0
2.467885688E1,1.167697430E0,2.411965132E0,8.800801277E0
2.468098204E1,3.780659735E-1,1.775474429E0,1.448136234E1
2.468310720E1,7.178468108E-1,1.392622828E0,1.411765385E1
2.468523230E1,-8.518448472E-1,1.665404558E0,9.475577354E0
2.468735746E1,2.153540403E-1,2.880958557E0,7.384250641E0
2.468948256E1,6.412764788E-1,6.891329288E-1,6.407979012E0
2.469160772E1,5.742774606E-1,3.254238665E-1,7.805387497E0
2.469373282E1,-1.387837082E-1,3.804588079E0,1.250967693E1
2.469585798E1,-1.741974831E0,2.024327993E0,1.391187096E1
2.469798308E1,-9.810572863E-1,2.790031195E0,8.638090134E0
2.470010824E1,-1.081555843E0,3.211168051E0,7.408178806E0
2.470223334E1,-2.148754835E0,1.842473388E0,8.480163574E0
2.470435850E1,-1.651047587E0,2.172683001E0,1.078205872E1
2.470648365E1,8.997012973E-1,2.498106956E0,1.358644676E1
2.470860876E1,-1.928615093E0,5.886343718E-1,1.143769264E1
2.471073391E1,-1.272981644E0,1.828116536E0,7.489534855E0
2.471285902E1,-1.708475351E0,1.971685886E0,6.924828529E0
2.471498417E1,3.828516230E-2,2.421536446E0,7.743174076E0
2.471710928E1,-1.483550072E-1,2.206182480E0,1.108355427E1
2.471923444E1,-7.848458290E-1,1.641476393E0,1.529492188E1
2.472135954E1,-7.609176040E-1,8.997012973E-1,1.407936859E1
2.472348470E1,1.588834286E0,1.378265858E0,1.016471100E1
2.472560980E1,1.392622828E0,2.411965132E0,7.374679565E0
2.472773496E1,7.178468108E-1,2.364108801E0,6.762116909E0
2.472986011E1,2.053041935E0,1.799402595E0,9.997213364E0
2.473198522E1,6.795616150E-1,1.947757602E0,1.296431351E1
2.473411037E1,1.196411327E-1,9.188438654E-1,1.182532978E1
2.473623548E1,-1.100698471E0,1.550549030E0,7.475177765E0
2.473836063E1,7.896314859E-1,2.842673302E0,6.183053493E0
2.474048574E1,-5.551348329E-1,9.427721500E-1,8.173882484E0
2.474261089E1,5.838487148E-1,1.703689694E0,1.189232826E1
2.474473600E1,-6.652047038E-1,2.234896421E0,1.379222965E1
2.474686115E1,3.110669553E-1,2.043470621E0,1.048056316E1
2.474898631E1,1.612762451E0,2.584248543E0,7.211967468E0
2.475111141E1,1.722832322E-1,1.703689694E0,7.192824841E0
2.475323657E1,-1.038485050E0,1.172483087E0,9.595218658E0
2.475536167E1,1.287338614E0,1.024128079E0,1.313659668E1
2.475748683E1,2.277967215E0,1.895115495E0,1.411765385E1
2.475961194E1,-1.220339537E0,2.067398787E0,1.147597694E1
2.476173709E1,-7.034898400E-1,2.455035925E0,8.020741463E0
2.476386220E1,2.584248483E-1,1.636690736E0,6.498906136E0
2.476598735E1,1.138983607E0,1.387837172E0,7.556533813E0
2.476811246E1,-1.339980662E-1,1.406979680E0,1.144247818E1
2.477023761E1,3.349951655E-2,3.000599623E0,1.389751434E1
2.477236277E1,-2.297109663E-1,1.928615093E0,1.295952702E1
2.477448787E1,-2.201396823E-1,7.561319470E-1,9.422935486E0
2.477661303E1,4.402793646E-1,2.488535643E0,5.977271080E0
2.477873813E1,-1.172483087E0,3.187239647E0,7.508677483E0
2.478086329E1,-5.072783828E-1,5.359922647E-1,1.325145149E1
2.478298839E1,1.033699393E0,1.741974831E0,1.371565914E1
2.478511355E1,-6.269195080E-1,2.751745939E0,9.839286804E0
2.478723871E1,-5.359922647E-1,2.766103029E0,7.412964344E0
2.478936381E1,6.029912829E-1,2.478964329E0,6.805187702E0
2.479148897E1,3.254238665E-1,1.378265858E0,8.776873589E0
2.479361407E1,-1.507478237E0,1.708475351E0,1.281595802E1
2.479573923E1,2.775674164E-1,2.632104874E0,1.339980698E1
2.479786433E1,1.287338614E0,2.139183521E0,9.461220741E0
2.479998949E1,-5.168496966E-1,1.722832322E0,7.058826923E0
2.480211459E1,-1.588834286E0,2.474178553E0,6.159125328E0
2.480423975E1,6.843472719E-1,1.842473388E0,7.781459332E0
2.480636485E1,2.115255117E0,1.550549030E0,1.082512951E1
2.480849001E1,2.392822690E-2,2.344966173E0,1.248096275E1
2.481061516E1,-1.071984529E0,2.708675146E0,1.102134132E1
2.481274027E1,9.762716293E-1,1.617548108E0,8.264809608E0
2.481486542E1,2.000399828E0,2.421536446E0,7.475177765E0
2.481699053E1,6.652047038E-1,2.024327993E0,1.018863869E1
2.481911568E1,-8.422735929E-1,6.652047038E-1,1.198804188E1
2.482124079E1,6.269195080E-1,2.349751949E0,1.118883896E1
2.482336595E1,1.808973908E0,2.756531715E0,1.006421185E1
2.482549105E1,1.674975902E-1,7.178468108E-1,9.619147301E0
2.482761621E1,-1.708475351E0,2.325823545E0,7.963313580E0
2.482974136E1,6.652047038E-1,2.402393818E0,9.518648148E0
2.483186647E1,8.135597110E-1,4.977070987E-1,1.205982590E1
2.483399162E1,-2.392822653E-1,2.254039049E0,1.318445301E1
2.483611673E1,-2.019542217E0,1.545763373E0,1.154297638E1
2.483824188E1,1.344766378E0,2.124826431E0,8.250452042E0
2.484036699E1,8.231309652E-1,2.665604353E0,7.140182972E0
2.484249214E1,-9.188438654E-1,9.188438654E-1,8.336593628E0
2.484461725E1,-1.588834286E0,2.550748825E0,9.982855797E0
2.484674240E1,-5.216353536E-1,1.071984529E0,1.296431351E1
2.484886751E1,1.110269666E0,7.657032609E-1,1.105005455E1
2.485099266E1,-1.182054400E0,3.469592810E0,7.877171993E0
2.485311777E1,-1.239482164E0,3.842873096E0,7.135396957E0
2.485524292E1,-5.838487148E-1,1.172483087E0,8.824729919E0
2.485736808E1,1.167697430E0,1.607976794E0,1.084905815E1
2.485949318E1,-1.048056364E0,2.316252232E0,1.197846985E1
2.486161834E1,-3.445664644E-1,2.096112728E0,9.394221306E0
2.486374344E1,5.551348329E-1,5.024927258E-1,7.843672752E0
2.486586860E1,1.244267821E0,1.306481123E0,7.992027760E0
2.486799371E1,-5.120640397E-1,2.622533560E0,9.848857880E0
2.487011886E1,2.009970993E-1,1.761117458E0,1.284945774E1
2.487224402E1,1.780260086E0,8.374879360E-1,1.288774300E1
2.487436912E1,1.799402595E0,1.584048629E0,9.609575272E0
2.487649428E1,5.120640397E-1,2.048256159E0,7.250252724E0
2.487861938E1,1.378265858E0,3.306880951E0,6.015556335E0
2.488074454E1,1.732403636E0,2.976671457E0,9.135796547E0
2.488286964E1,-6.843472719E-1,1.014556766E0,1.428036594E1
2.488499480E1,1.339980721E0,2.096112728E0,1.358644676E1
2.488711990E1,5.982056856E-1,1.191625714E0,1.046142101E1
2.488924506E1,1.004985452E0,1.837687731E0,9.087940216E0
2.489137016E1,3.684946895E-1,2.220539331E0,8.609375954E0
2.489349532E1,4.737788737E-1,8.183453679E-1,8.618947029E0
2.489562048E1,-2.344966233E-1,2.857030153E0,9.174081802E0
2.489774558E1,4.307080805E-2,2.526820660E0,1.171525955E1
2.489987074E1,-2.005185366E0,6.508477330E-1,1.048056316E1
2.490199584E1,2.105683982E-1,3.072384357E0,6.790830612E0
2.490412100E1,-7.417750359E-1,2.962314367E0,7.355536938E0
2.490624610E1,1.292124242E-1,2.076970100E0,1.061934662E1
2.490837126E1,-1.024128079E0,2.000399828E0,1.339502144E1
2.491049636E1,6.987041831E-1,1.933400750E0,1.237089348E1
2.491262152E1,-2.249253243E-1,2.038684845E0,8.566305161E0
2.491474667E1,6.508477330E-1,2.263610125E0,6.915257454E0
2.491687178E1,-1.450050473E0,7.992027402E-1,8.015955925E0
2.491899688E1,7.896314859E-1,1.158126116E0,1.090170002E1
2.492112204E1,8.087740541E-1,1.765903115E0,1.343809223E1
2.492324720E1,2.823530734E-1,1.493121386E0,1.356251907E1
2.492537230E1,-3.110669553E-1,1.153340459E0,1.079162979E1
2.492749746E1,5.599204898E-1,1.923829436E0,7.412964344E0
2.492962256E1,1.612762451E0,4.187439442E0,5.192425251E0
2.493174772E1,6.699903309E-2,2.014756680E0,8.432307243E0
2.493387282E1,-1.024128079E0,7.657032609E-1,1.282074356E1
2.493599798E1,-1.067198873E0,3.589234054E-1,1.243310642E1
2.493812308E1,2.325823545E0,2.335394859E0,8.566305161E0
2.494024824E1,-1.866401732E-1,3.369094372E0,7.690532207E0
2.494237339E1,-3.780659735E-1,3.445664644E0,8.915657043E0
2.494449850E1,7.274180651E-1,6.843472719E-1,1.138504982E1
2.494662365E1,1.043270707E0,1.761117458E0,1.218425274E1
2.494874876E1,-2.048256159E0,2.478964329E0,1.176790142E1
2.495087391E1,3.732803464E-1,2.163111687E0,8.188239098E0
2.495299902E1,1.048056364E0,1.904686809E0,5.977271080E0
2.495512417E1,-5.886343718E-1,1.698904037E0,8.011170387E0
2.495724928E1,-3.972085714E-1,1.813759565E0,1.219861031E1
2.495937444E1,5.264210105E-1,2.096112728E0,1.473500156E1
2.496149959E1,1.205982566E0,2.660818815E0,1.232782269E1
2.496362470E1,-5.168496966E-1,2.445464849E0,8.384450912E0
2.496574985E1,-8.614161611E-1,1.536192179E0,5.848058701E0
2.496787496E1,-1.689332843E0,1.756331801E0,6.656832695E0
2.497000011E1,5.838487148E-1,1.904686809E0,1.135633659E1
2.497212522E1,-5.216353536E-1,1.469193101E0,1.557727528E1
2.497425037E1,-1.914258115E-2,2.388036966E0,1.361516094E1
2.497637548E1,3.541377485E-1,1.651047587E0,9.891928673E0
2.497850063E1,1.569691658E0,9.906286001E-1,7.862815380E0
2.498062579E1,-2.871387079E-2,2.191825628E0,6.920042992E0
2.498275089E1,-4.402793646E-1,1.737189293E0,9.662218094E0
2.498487605E1,-7.896314859E-1,1.488335729E0,1.375872993E1
2.498700115E1,1.043270707E0,1.732403636E0,1.330887985E1
2.498912631E1,9.188438654E-1,2.225325108E0,9.035298347E0
2.499125141E1,-1.387837082E-1,4.374079704E0,7.125825882E0
2.499337657E1,-1.167697430E0,3.005385160E0,9.676574707E0
2.499550167E1,4.785645306E-1,5.407779217E-1,1.134197903E1
2.499762683E1,-6.795616150E-1,1.091127157E0,1.166740322E1
2.499975199E1,3.780659735E-1,2.163111687E0,9.504291534E0
2.500187709E1,-1.962114573E-1,2.794816732E0,6.604190350E0
2.500400225E1,7.034898400E-1,3.235096216E0,5.690132141E0
2.500612735E1,-2.919243574E-1,9.954141974E-1,9.107083321E0
2.500825251E1,7.848458290E-1,8.518448472E-1,1.251446247E1
2.501037761E1,-3.828516230E-2,2.746960402E0,1.315573883E1
2.501250277E1,-1.325623751E0,2.498106956E0,1.229910851E1
2.501462787E1,7.322037220E-1,1.986042738E0,1.002592659E1
2.501675303E1,9.092726111E-1,1.818545222E0,7.365108013E0
2.501887819E1,2.632105052E-1,2.483749866E0,7.465606689E0
2.502100329E1,1.517049551E0,1.454836130E0,1.084905815E1
2.502312844E1,1.134197950E0,-2.392822653E-1,1.457707596E1
2.502525355E1,1.244267821E0,9.284151793E-1,1.207418346E1
2.502737871E1,2.297109842E0,3.048455954E0,8.403593063E0
2.502950381E1,1.646261930E0,3.182454109E0,7.747959614E0
2.503162897E1,-3.876372576E-1,2.402393818E0,9.566504478E0
2.503375407E1,1.004985496E-1,1.411765337E0,1.144726372E1
2.503587923E1,1.722832322E-1,1.847259045E0,1.270110226E1
2.503800433E1,-8.709874153E-1,9.906286001E-1,1.240917778E1
2.504012949E1,-3.397808075E-1,1.536192179E0,8.513663292E0
2.504225464E1,3.302095234E-1,3.656233072E0,6.240481377E0
2.504437975E1,2.392822653E-1,1.895115495E0,9.700503349E0
2.504650490E1,-6.412764788E-1,1.770688742E-1,1.454357624E1
2.504863001E1,3.110669553E-1,2.100898266E0,1.335673618E1
2.505075516E1,-5.982056856E-1,2.316252232E0,8.915657043E0
2.505288027E1,7.609176040E-1,3.259024382E0,6.508477688E0
2.505500542E1,-6.508477330E-1,3.182454109E0,6.575476646E0
2.505713053E1,-1.703689694E0,2.124826431E0,1.133240795E1
2.505925568E1,-4.163511395E-1,2.287538528E0,1.579262924E1
2.506138079E1,8.135597110E-1,3.072384357E0,1.471107388E1
2.506350595E1,-8.518448472E-1,1.263410330E0,1.109791183E1
2.506563110E1,-5.072783828E-1,1.373480201E0,7.188039303E0
2.506775621E1,6.460621357E-1,1.727617979E0,6.183053493E0
2.506988136E1,-1.421336651E0,1.607976794E0,9.475577354E0
2.507200647E1,-1.363908887E0,1.426122308E0,1.339023590E1
2.507413162E1,7.657032609E-1,1.359123230E0,1.248574829E1
2.507625673E1,-7.609176040E-1,2.584248543E0,9.791430473E0
2.507838188E1,-7.609176040E-1,1.785045743E0,8.006384850E0
2.508050699E1,1.004985496E-1,2.388036966E0,5.991627693E0
2.508263214E1,6.652047038E-1,2.392822742E0,9.389435768E0
2.508475730E1,-2.105683982E-1,8.279166222E-1,1.404586887E1
2.508688240E1,4.402793646E-1,2.416750908E0,1.428993702E1
2.508900756E1,1.569691658E0,1.962114573E0,1.125583744E1
2.509113266E1,1.526620865E0,1.751546144E0,7.886743546E0
2.509325782E1,2.115255117E0,1.746760488E0,5.388636589E0
2.509538298E1,7.322037220E-1,5.934200287E-1,5.938985825E0
2.509750808E1,2.488535494E-1,1.986042738E0,1.107876873E1
2.509963319E1,1.426122308E0,2.574677229E0,1.540977764E1
2.510175834E1,1.627119333E-1,1.249053478E0,1.209332561E1
2.510388350E1,-1.100698411E-1,1.842473388E0,8.293522835E0
2.510600860E1,1.445264935E0,2.947957516E0,8.283951759E0
2.510813376E1,2.392822742E0,5.359922647E-1,1.050449181E1
2.511025886E1,6.125625968E-1,2.105683982E-1,1.111226845E1
2.511238402E1,2.325823545E0,3.115455151E0,1.251924801E1
2.511450912E1,-3.637090325E-1,2.297109842E0,1.082991505E1
2.511663428E1,-8.566305041E-1,2.847458839E0,7.628318787E0
2.511875938E1,-1.536192179E0,4.402793884E0,7.154539585E0
2.512088454E1,8.614161611E-2,1.674975872E0,1.141854954E1
2.512300970E1,3.014956415E-1,-4.211367965E-1,1.368694592E1
2.512513480E1,4.594219327E-1,3.101098061E0,1.401715469E1
2.512725996E1,-2.871387303E-1,1.536192179E0,1.353859043E1
2.512938506E1,7.848458290E-1,-1.866401732E-1,9.705288887E0
